[2026-04-08 11:27:57.427] [INFO] [mpc_sim] SimulationLogger initialized. Log file: logs\simulation_20260408_112757.log
[2026-04-08 11:28:06.468] [INFO] [mpc_sim] k=27 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:49.476] [INFO] [mpc_sim] k=669 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:50.179] [INFO] [mpc_sim] k=672 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:51.302] [INFO] [mpc_sim] k=675 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:52.521] [INFO] [mpc_sim] k=678 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:53.643] [INFO] [mpc_sim] k=681 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:54.915] [INFO] [mpc_sim] k=684 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:55.560] [INFO] [mpc_sim] k=687 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:56.496] [INFO] [mpc_sim] k=690 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:57.483] [INFO] [mpc_sim] k=693 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:30:59.161] [INFO] [mpc_sim] k=699 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:00.225] [INFO] [mpc_sim] k=702 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:01.010] [INFO] [mpc_sim] k=705 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:01.692] [INFO] [mpc_sim] k=708 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:02.761] [INFO] [mpc_sim] k=711 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:04.654] [INFO] [mpc_sim] k=717 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:06.504] [INFO] [mpc_sim] k=723 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:08.367] [INFO] [mpc_sim] k=729 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:10.288] [INFO] [mpc_sim] k=735 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:12.285] [INFO] [mpc_sim] k=741 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:13.860] [INFO] [mpc_sim] k=747 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:15.644] [INFO] [mpc_sim] k=753 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:41.016] [INFO] [mpc_sim] k=882 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:45.167] [INFO] [mpc_sim] k=903 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:46.242] [INFO] [mpc_sim] k=909 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:49.571] [INFO] [mpc_sim] k=921 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:51.029] [INFO] [mpc_sim] k=927 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:52.531] [INFO] [mpc_sim] k=933 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:31:53.034] [INFO] [mpc_sim] k=936 | Constraint: slack_activated | reason=feasibility
[2026-04-08 11:32:06.481] [INFO] [mpc_sim] Simulation completed | total_entries=2073 | state_updates=999 | control_actions=999 | errors=0 | warnings=0 | session_timestamp=20260408_112757 | max_error_norm=3.4447024576297016 | mean_error_norm=1.365371075602527 | final_error_norm=1.269815131660756
[2026-04-08 11:32:06.516] [INFO] [mpc_sim] State history exported to logs\states_20260408_112757.csv
[2026-04-08 11:32:06.531] [INFO] [mpc_sim] Control history exported to logs\controls_20260408_112757.csv
[2026-04-08 11:32:06.731] [INFO] [mpc_sim] Logs exported to logs\simulation_20260408_112757.json
[2026-04-08 11:32:06.733] [INFO] [mpc_sim] Logging session finalized. Summary: {'total_entries': 2073, 'state_updates': 999, 'control_actions': 999, 'errors': 0, 'warnings': 0, 'session_timestamp': '20260408_112757', 'max_error_norm': 3.4447024576297016, 'mean_error_norm': 1.365371075602527, 'final_error_norm': 1.269815131660756}
