timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.028277859481386117,0.028277859481386117,0.7851712863659099,0.01999966666833333,0.01999866669333308,0.7853231571470295,0.008278192813052788,0.008279192788053037,-0.00015187078111955632,0.011708824629568338
2,0.05656791600388904,0.05655508218727529,0.7850409933913117,0.03999733338666616,0.03998933418663416,0.7850980633706443,0.016570582617222877,0.01656574800064113,-5.706997933252467e-05,0.023430993834609226
3,0.08486145733299841,0.08482841952312561,0.784734192008599,0.05999100040499132,0.0599640064794446,0.7847226568420766,0.024870456928007087,0.024864413043681012,1.1535166522302909e-05,0.03516786596986938
4,0.11316315110077252,0.1130925551930473,0.7843848351234175,0.07997866837326832,0.07991469396917268,0.7841965616812204,0.0331844827275042,0.033177861223874616,0.00018827344219707332,0.04692564135067036
5,0.11567442076921952,0.11559874053073266,0.78416209889329,0.09995833854135666,0.09983341664682815,0.7835192505983565,0.01571608222786286,0.015765323883904503,0.0006428482949335512,0.022270023163159385
6,0.13108089796307582,0.13096717792567414,0.7845180130956977,0.11992801295888919,0.11971220728891936,0.7826900438339384,0.011152885004186625,0.011254970636754777,0.0018279692617593213,0.015950005629239133
7,0.15124021753055306,0.15109104222755795,0.7836516726861802,0.13988569467506554,0.1395431146442365,0.7817081077917023,0.01135452285548752,0.01154792758332146,0.0019435648944778894,0.0163112619145323
8,0.1795534545394433,0.17930555394798525,0.7832461941284454,0.1598293879383454,0.15931820661424598,0.7805724533623122,0.019724066601097906,0.019987347333739275,0.002673740766133248,0.028207831295733517
9,0.20789190821533193,0.20752230237906621,0.7828172962287858,0.17975709839602208,0.17902957342582415,0.7792819339341677,0.028134809819309853,0.028492728953242064,0.0035353622946181495,0.04019828246736246
10,0.2362474791794717,0.23573188586905008,0.7818828053231156,0.1996668332936563,0.19866933079506124,0.7778352430874435,0.03658064588581539,0.03706255507398884,0.004047562235672153,0.05223178536186101
