timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.0002813270177961172,0.0002813270177961172,0.7852885386388905,0.01999966666833333,0.01999866669333308,0.7853231571470295,-0.019718339650537212,-0.019717339675536964,-3.4618508139017123e-05,0.02788525776993209
2,0.0005626848743081383,0.0005626231934954585,0.7851789138803327,0.03999733338666616,0.03998933418663416,0.7850980633706443,-0.03943464851235802,-0.0394267109931387,8.085050968842378e-05,0.055763460974321
3,0.0008440735661548206,0.0008438885237175224,0.7850692891217749,0.05999100040499132,0.0599640064794446,0.7847226568420766,-0.0591469268388365,-0.05912011795572708,0.0003466322796982224,0.08362814989891318
4,0.0011254930899545507,0.001125123005082178,0.7849596643632171,0.07997866837326832,0.07991469396917268,0.7841965616812204,-0.07885317528331377,-0.0787895709640905,0.0007631026819966413,0.11147287594150306
5,0.0014069434423253449,0.0014063266342096655,0.7848500396046593,0.09995833854135666,0.09983341664682815,0.7835192505983565,-0.09855139509903131,-0.09842709001261848,0.0013307890063027905,0.13929120763241581
6,0.025332859871160636,0.025306028701017363,0.7837018672293955,0.11992801295888919,0.11971220728891936,0.7826900438339384,-0.09459515308772856,-0.094406178587902,0.0010118233954571343,0.13364802029901243
7,0.049286201500893106,0.04917824394407992,0.7825536948541317,0.13988569467506554,0.1395431146442365,0.7817081077917023,-0.09059949317417243,-0.09036487070015657,0.0008455870624294315,0.12796403024894565
8,0.07326693675384066,0.07302294089266413,0.781405522478868,0.1598293879383454,0.15931820661424598,0.7805724533623122,-0.08656245118450473,-0.08629526572158185,0.0008330691165557846,0.12223184873502135
9,0.0972750340162082,0.09684008811231415,0.7802573501036042,0.17975709839602208,0.17902957342582415,0.7792819339341677,-0.08248206437981388,-0.08218948531351,0.0009754161694365271,0.11644463867932708
10,0.12131046163812931,0.12062965420489294,0.7791091777283404,0.1996668332936563,0.19866933079506124,0.7778352430874435,-0.078356371655527,-0.0780396765901683,0.0012739346408969787,0.11059627032945737
11,0.14502981540251533,0.14405252727158185,0.7772712857219207,0.21955660167434962,0.21822962308086932,0.7762309119668949,-0.07452678627183429,-0.07417709580928747,0.0010403737550258585,0.1051549608542461
12,0.16879217779367967,0.1674317671927019,0.775433393715501,0.23942441457783872,0.23770262642713458,0.7744673063284713,-0.07063223678415906,-0.07027085923443269,0.000966087387029746,0.09963854603273947
13,0.19259746854601975,0.19076729499677922,0.7735955017090813,0.2592682852393897,0.2570805518921551,0.7725426232543283,-0.06667081669336997,-0.0663132568953759,0.0010528784547529924,0.09404017434944249
14,0.21644560724892759,0.2140590318599928,0.7717576097026616,0.279086229288473,0.27635564856411376,0.7704548875304338,-0.0626406220395454,-0.062296616704120955,0.0013027221722278215,0.08835390804791465
15,0.24033651334706146,0.2373068991064407,0.7699197176962419,0.29887626494719843,0.29552020666133955,0.7682019476806334,-0.05853975160013697,-0.05821330755489884,0.0017177700156084663,0.08257507146659641
16,0.2644289120052143,0.26066478249060926,0.7672428970404708,0.31863641322849195,0.31456656061611776,0.765781471650788,-0.054207501223277665,-0.053901778125508504,0.0014614253896827467,0.07645907819306223
17,0.28858374913800644,0.28395809123754484,0.7645660763846996,0.33836469813399206,0.33348709214081446,0.7631909421364422,-0.04978094899598562,-0.049529000903269615,0.0013751342482574147,0.07023642792467263
