timestep,v,omega,controller,solve_time_ms
0,0.0,-0.0037503125209392696,MPC,370.34080002922565
1,0.0,-0.0037503125209392696,MPC,370.34080002922565
2,0.0,-0.0037503125209392696,MPC,370.34080002922565
3,0.8821618547497325,-0.033086542195509966,MPC,272.13359996676445
4,0.8821618547497325,-0.033086542195509966,MPC,272.13359996676445
5,0.8821618547497325,-0.033086542195509966,MPC,272.13359996676445
6,1.3391219161387529,-0.05633367236143116,MPC,319.98369994107634
7,1.3391219161387529,-0.05633367236143116,MPC,319.98369994107634
8,1.3391219161387529,-0.05633367236143116,MPC,319.98369994107634
9,1.5710493110672399,-0.0759844911937067,MPC,161.64340008981526
10,1.5710493110672399,-0.0759844911937067,MPC,161.64340008981526
11,1.5710493110672399,-0.0759844911937067,MPC,161.64340008981526
12,1.66599623849796,-0.08574303736708216,MPC,141.2785000866279
13,1.66599623849796,-0.08574303736708216,MPC,141.2785000866279
14,1.66599623849796,-0.08574303736708216,MPC,141.2785000866279
15,0.9567027801637045,-0.12197496768151778,MPC,177.9441999970004
16,0.9567027801637045,-0.12197496768151778,MPC,177.9441999970004
17,0.9567027801637045,-0.12197496768151778,MPC,177.9441999970004
18,1.9,-0.0889640127679578,MPC,296.93990002851933
19,1.9,-0.0889640127679578,MPC,296.93990002851933
20,1.9,-0.0889640127679578,MPC,296.93990002851933
21,1.5386465597606134,-0.1097519458633964,MPC,349.03729998040944
22,1.5386465597606134,-0.1097519458633964,MPC,349.03729998040944
23,1.5386465597606134,-0.1097519458633964,MPC,349.03729998040944
24,0.8241072835298168,-0.1325544192490707,MPC,224.23789999447763
25,0.8241072835298168,-0.1325544192490707,MPC,224.23789999447763
26,0.8241072835298168,-0.1325544192490707,MPC,224.23789999447763
27,-0.4660140463947766,-0.16905518764687022,MPC,315.6807000050321
28,-0.4660140463947766,-0.16905518764687022,MPC,315.6807000050321
29,-0.4660140463947766,-0.16905518764687022,MPC,315.6807000050321
30,0.6421446736309981,-0.19906450005484466,MPC,265.4344999464229
31,0.6421446736309981,-0.19906450005484466,MPC,265.4344999464229
32,0.6421446736309981,-0.19906450005484466,MPC,265.4344999464229
33,-0.9652814137382337,-0.27269483638777126,MPC,280.27210000436753
34,-0.9652814137382337,-0.27269483638777126,MPC,280.27210000436753
35,-0.9652814137382337,-0.27269483638777126,MPC,280.27210000436753
36,1.2543911226030637,-0.31601070177679424,MPC,307.5764999957755
37,1.2543911226030637,-0.31601070177679424,MPC,307.5764999957755
38,1.2543911226030637,-0.31601070177679424,MPC,307.5764999957755
39,-1.8201209925865585,-0.3868800037582189,MPC,365.17050000838935
40,-1.8201209925865585,-0.3868800037582189,MPC,365.17050000838935
41,-1.8201209925865585,-0.3868800037582189,MPC,365.17050000838935
42,1.9,-0.42430706595813694,MPC,277.47710002586246
43,1.9,-0.42430706595813694,MPC,277.47710002586246
44,1.9,-0.42430706595813694,MPC,277.47710002586246
45,-1.9,-0.5078749567711166,MPC,337.9469000501558
46,-1.9,-0.5078749567711166,MPC,337.9469000501558
47,-1.9,-0.5078749567711166,MPC,337.9469000501558
48,1.900000268578816,-0.5506555176014871,MPC,262.79369997791946
49,1.900000268578816,-0.5506555176014871,MPC,262.79369997791946
50,1.900000268578816,-0.5506555176014871,MPC,262.79369997791946
51,-1.9,-0.6451974076595759,MPC,280.15160001814365
52,-1.9,-0.6451974076595759,MPC,280.15160001814365
53,-1.9,-0.6451974076595759,MPC,280.15160001814365
54,1.9,-0.6997385185193119,MPC,170.59510003309697
55,1.9,-0.6997385185193119,MPC,170.59510003309697
56,1.9,-0.6997385185193119,MPC,170.59510003309697
57,-1.9,-0.8041421698713418,MPC,159.56729999743402
58,-1.9,-0.8041421698713418,MPC,159.56729999743402
59,-1.9,-0.8041421698713418,MPC,159.56729999743402
60,1.9,-0.872457911949364,MPC,140.91319998260587
61,1.9,-0.872457911949364,MPC,140.91319998260587
62,1.9,-0.872457911949364,MPC,140.91319998260587
63,-1.9,-0.9861334681965546,MPC,241.36270000599325
64,-1.9,-0.9861334681965546,MPC,241.36270000599325
65,-1.9,-0.9861334681965546,MPC,241.36270000599325
66,1.9,-1.066902656475505,MPC,320.15749998390675
