[2026-04-24 22:59:55.764] [INFO] [mpc_sim] SimulationLogger initialized. Log file: logs\simulation_20260424_225955.log
[2026-04-24 22:59:56.955] [INFO] [mpc_sim] k=27 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:57.140] [INFO] [mpc_sim] k=33 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:57.327] [INFO] [mpc_sim] k=39 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:57.604] [INFO] [mpc_sim] k=45 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:57.925] [INFO] [mpc_sim] k=51 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:58.248] [INFO] [mpc_sim] k=57 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:58.424] [INFO] [mpc_sim] k=63 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:58.615] [INFO] [mpc_sim] k=69 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:58.890] [INFO] [mpc_sim] k=78 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:58.993] [INFO] [mpc_sim] k=81 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:59.402] [INFO] [mpc_sim] k=87 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:59.764] [INFO] [mpc_sim] k=93 | Constraint: slack_activated | reason=feasibility
[2026-04-24 22:59:59.974] [INFO] [mpc_sim] k=99 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:00.222] [INFO] [mpc_sim] k=105 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:00.476] [INFO] [mpc_sim] k=111 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:00.902] [INFO] [mpc_sim] k=120 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:01.096] [INFO] [mpc_sim] k=123 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:01.226] [INFO] [mpc_sim] k=126 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:01.417] [INFO] [mpc_sim] k=132 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:01.604] [INFO] [mpc_sim] k=138 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:01.924] [INFO] [mpc_sim] k=147 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:04.468] [INFO] [mpc_sim] k=222 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:04.689] [INFO] [mpc_sim] k=228 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:04.993] [INFO] [mpc_sim] k=234 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:05.224] [INFO] [mpc_sim] k=240 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:05.503] [INFO] [mpc_sim] k=246 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:05.721] [INFO] [mpc_sim] k=252 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:05.886] [INFO] [mpc_sim] k=258 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:06.128] [INFO] [mpc_sim] k=264 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:06.394] [INFO] [mpc_sim] k=270 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:06.787] [INFO] [mpc_sim] k=279 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:06.927] [INFO] [mpc_sim] k=282 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:07.096] [INFO] [mpc_sim] k=288 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:07.251] [INFO] [mpc_sim] k=294 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:07.413] [INFO] [mpc_sim] k=300 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:15.544] [INFO] [mpc_sim] k=573 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:15.948] [INFO] [mpc_sim] k=579 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:16.170] [INFO] [mpc_sim] k=585 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:16.342] [INFO] [mpc_sim] k=591 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:16.516] [INFO] [mpc_sim] k=597 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:16.976] [INFO] [mpc_sim] k=606 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:17.181] [INFO] [mpc_sim] k=609 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:17.499] [INFO] [mpc_sim] k=615 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:17.801] [INFO] [mpc_sim] k=621 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:18.004] [INFO] [mpc_sim] k=627 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:18.196] [INFO] [mpc_sim] k=633 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:18.391] [INFO] [mpc_sim] k=639 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:00:18.682] [INFO] [mpc_sim] k=645 | Constraint: slack_activated | reason=feasibility
