timestep,v,omega,controller,solve_time_ms
0,1.2329681015977578,-0.0160332422733628,MPC,274.1428999997879
1,1.2329681015977578,-0.0160332422733628,MPC,274.1428999997879
2,1.2329681015977578,-0.0160332422733628,MPC,274.1428999997879
3,1.2329681015977578,-0.0160332422733628,MPC,274.1428999997879
4,1.2329681015977578,-0.0160332422733628,MPC,274.1428999997879
5,1.418554937068283,-0.0447404334734472,MPC,226.5741999999591
6,1.418554937068283,-0.0447404334734472,MPC,226.5741999999591
7,1.418554937068283,-0.0447404334734472,MPC,226.5741999999591
8,1.418554937068283,-0.0447404334734472,MPC,226.5741999999591
9,1.418554937068283,-0.0447404334734472,MPC,226.5741999999591
10,1.3875137838571565,-0.08218827545760568,MPC,267.2089000006963
11,1.3875137838571565,-0.08218827545760568,MPC,267.2089000006963
12,1.3875137838571565,-0.08218827545760568,MPC,267.2089000006963
13,1.3875137838571565,-0.08218827545760568,MPC,267.2089000006963
14,1.3875137838571565,-0.08218827545760568,MPC,267.2089000006963
15,1.3636886979072,-0.12337931289529974,MPC,221.26630000093428
16,1.3636886979072,-0.12337931289529974,MPC,221.26630000093428
17,1.3636886979072,-0.12337931289529974,MPC,221.26630000093428
18,1.3636886979072,-0.12337931289529974,MPC,221.26630000093428
19,1.3636886979072,-0.12337931289529974,MPC,221.26630000093428
20,1.249945827329289,-0.09102668839706433,MPC,226.64099999929022
21,1.249945827329289,-0.09102668839706433,MPC,226.64099999929022
22,1.249945827329289,-0.09102668839706433,MPC,226.64099999929022
23,1.249945827329289,-0.09102668839706433,MPC,226.64099999929022
24,1.249945827329289,-0.09102668839706433,MPC,226.64099999929022
25,0.6436079705567133,0.44471606313853607,MPC,254.20040000062727
26,0.6436079705567133,0.44471606313853607,MPC,254.20040000062727
27,0.6436079705567133,0.44471606313853607,MPC,254.20040000062727
28,0.6436079705567133,0.44471606313853607,MPC,254.20040000062727
29,0.6436079705567133,0.44471606313853607,MPC,254.20040000062727
30,-1.4363908971748192,2.378293608942314,MPC,356.868900000336
31,-1.4363908971748192,2.378293608942314,MPC,356.868900000336
32,-1.4363908971748192,2.378293608942314,MPC,356.868900000336
33,-1.4363908971748192,2.378293608942314,MPC,356.868900000336
34,-1.4363908971748192,2.378293608942314,MPC,356.868900000336
35,0.2626319290603517,3.000000219322867,MPC,231.4275999997335
36,0.2626319290603517,3.000000219322867,MPC,231.4275999997335
37,0.2626319290603517,3.000000219322867,MPC,231.4275999997335
38,0.2626319290603517,3.000000219322867,MPC,231.4275999997335
39,0.2626319290603517,3.000000219322867,MPC,231.4275999997335
40,1.9999998001233914,2.9999989883982643,MPC,139.78150000002643
41,1.9999998001233914,2.9999989883982643,MPC,139.78150000002643
42,1.9999998001233914,2.9999989883982643,MPC,139.78150000002643
43,1.9999998001233914,2.9999989883982643,MPC,139.78150000002643
44,1.9999998001233914,2.9999989883982643,MPC,139.78150000002643
45,1.9999994339745844,0.19136832530124082,MPC,147.1268000004784
46,1.9999994339745844,0.19136832530124082,MPC,147.1268000004784
47,1.9999994339745844,0.19136832530124082,MPC,147.1268000004784
48,1.9999994339745844,0.19136832530124082,MPC,147.1268000004784
49,1.9999994339745844,0.19136832530124082,MPC,147.1268000004784
50,1.9999989967213097,-3.000000047072504,MPC,200.00419999996666
51,1.9999989967213097,-3.000000047072504,MPC,200.00419999996666
52,1.9999989967213097,-3.000000047072504,MPC,200.00419999996666
53,1.9999989967213097,-3.000000047072504,MPC,200.00419999996666
54,1.9999989967213097,-3.000000047072504,MPC,200.00419999996666
55,1.9999999437451694,-2.999999887003988,MPC,136.47280000077444
56,1.9999999437451694,-2.999999887003988,MPC,136.47280000077444
57,1.9999999437451694,-2.999999887003988,MPC,136.47280000077444
58,1.9999999437451694,-2.999999887003988,MPC,136.47280000077444
59,1.9999999437451694,-2.999999887003988,MPC,136.47280000077444
60,2.0000002018561522,-2.9999999971731914,MPC,116.86190000000352
61,2.0000002018561522,-2.9999999971731914,MPC,116.86190000000352
62,2.0000002018561522,-2.9999999971731914,MPC,116.86190000000352
63,2.0000002018561522,-2.9999999971731914,MPC,116.86190000000352
64,2.0000002018561522,-2.9999999971731914,MPC,116.86190000000352
65,2.000000307091484,-2.9999999932659116,MPC,123.31710000034946
66,2.000000307091484,-2.9999999932659116,MPC,123.31710000034946
67,2.000000307091484,-2.9999999932659116,MPC,123.31710000034946
68,2.000000307091484,-2.9999999932659116,MPC,123.31710000034946
69,2.000000307091484,-2.9999999932659116,MPC,123.31710000034946
70,2.000000431573463,-3.000000012813344,MPC,175.87519999869983
71,2.000000431573463,-3.000000012813344,MPC,175.87519999869983
72,2.000000431573463,-3.000000012813344,MPC,175.87519999869983
73,2.000000431573463,-3.000000012813344,MPC,175.87519999869983
74,2.000000431573463,-3.000000012813344,MPC,175.87519999869983
75,2.0000009508628245,-2.122109893054694,MPC,118.02089999946475
76,2.0000009508628245,-2.122109893054694,MPC,118.02089999946475
77,2.0000009508628245,-2.122109893054694,MPC,118.02089999946475
78,2.0000009508628245,-2.122109893054694,MPC,118.02089999946475
79,2.0000009508628245,-2.122109893054694,MPC,118.02089999946475
80,2.000000863150048,-1.5583685118319215,MPC,122.06499999956577
81,2.000000863150048,-1.5583685118319215,MPC,122.06499999956577
82,2.000000863150048,-1.5583685118319215,MPC,122.06499999956577
83,2.000000863150048,-1.5583685118319215,MPC,122.06499999956577
