timestep,v,omega,controller,solve_time_ms
0,1.4142135623730951,-0.0037503125209392696,LQR,9.385000000293076
1,1.4140240216160753,-0.01126247139232554,LQR,5.556199999773526
2,1.413445516473017,-0.01880770207582083,LQR,2.566800000749936
3,1.412486120855441,-0.026389183977287598,LQR,5.20070000038686
4,1.411152478112993,-0.03401088277208051,LQR,4.189999999653082
5,0.22380975617905016,-0.009485754319246809,MPC,159.07400000014604
6,0.2469774493788875,-0.010903029440546552,MPC,209.10150000054273
7,0.26958418706360765,-0.012409882300403963,MPC,144.29239999935817
8,0.2916344449091272,-0.014005124374750322,MPC,196.34320000022853
9,0.31313265928033124,-0.0156879360561466,MPC,239.43959999996878
10,0.33408323195812745,-0.017457752982356745,MPC,217.50499999961903
11,0.35449053480844034,-0.019314198987062436,MPC,148.76379999986966
12,0.37435891439034213,-0.02125704498801917,MPC,163.6129999997138
13,0.3936926965008614,-0.023286183015811313,MPC,148.25440000004164
14,0.4124961906543482,-0.02540160945106651,MPC,120.38750000010623
15,0.4307736944946026,-0.02760341406542044,MPC,139.23329999943235
16,0.44852949813829607,-0.02989177283726363,MPC,138.61269999961223
17,0.46576788844852024,-0.032266943292844186,MPC,128.48659999963274
18,0.48249315323759673,-0.03472926158086631,MPC,106.12299999957031
19,0.4987095853985724,-0.03727914076569583,MPC,157.88590000011027
20,0.4999004175259121,-0.03991706999665379,MPC,119.90929999956279
21,0.49988647859435226,-0.04261937617769607,MPC,164.1827999992529
22,0.49987127962672706,-0.045382974187299086,MPC,117.95299999994313
23,0.4998547634390758,-0.048206819880744156,MPC,122.27689999963332
24,0.4998368719417494,-0.05109002709364896,MPC,95.15449999980774
25,0.49981754599126754,-0.054031858202479466,MPC,136.44920000024285
26,0.4997967252371914,-0.057031715786236115,MPC,152.3633000006157
27,0.4997743479642528,-0.06008913522256365,MPC,118.35969999992813
28,0.499750350929902,-0.06320377808335431,MPC,122.99979999988864
29,0.4997246691973637,-0.06637542621958925,MPC,131.86099999984435
30,0.49969723596423304,-0.0696039764445231,MPC,147.5547000000006
31,0.49966798238658794,-0.07288943573956397,MPC,570.853199999874
32,0.4996368373985508,-0.07623191691930442,MPC,136.46179999977903
33,0.49960372752719273,-0.07963163470182266,MPC,121.25520000063261
34,0.4995685767026424,-0.0830889021381318,MPC,135.91080000060174
35,0.4995313060632319,-0.08660412736089707,MPC,160.23110000060115
36,0.4994918337554941,-0.090177810617599,MPC,139.41030000023602
37,0.4994500747288051,-0.09381054155739399,MPC,151.41450000010082
38,0.4994059405244566,-0.09750299674425111,MPC,455.6701999999859
39,0.499359339058935,-0.10125593737160377,MPC,343.08429999964574
40,0.4993101744011821,-0.10507020715591775,MPC,126.48260000059963
41,0.4992583465436147,-0.10894673038828029,MPC,133.8329000000158
42,0.4992982433124021,-0.10597515959606385,MPC,106.33560000042053
43,0.499335768781981,-0.10310215034379433,MPC,151.30349999981263
44,0.4993710690204026,-0.10032450350613309,MPC,685.17890000021
45,0.49940428077128407,-0.09763913642503108,MPC,158.64739999960875
46,0.49943553206005614,-0.09504307907030252,MPC,722.3678000000291
47,0.4994649427598281,-0.09253347036944137,MPC,112.80309999983729
48,0.49949262511958165,-0.09010755470236442,MPC,91.95039999940491
