[2026-02-08 00:26:56.859] [INFO] [mpc_sim] SimulationLogger initialized. Log file: logs\simulation_20260208_002656.log
[2026-02-08 00:26:57.847] [INFO] [mpc_sim] k=50 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:57.914] [INFO] [mpc_sim] k=55 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.021] [INFO] [mpc_sim] k=60 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.137] [INFO] [mpc_sim] k=65 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.243] [INFO] [mpc_sim] k=70 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.309] [INFO] [mpc_sim] k=75 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.429] [INFO] [mpc_sim] k=80 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.509] [INFO] [mpc_sim] k=85 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.579] [INFO] [mpc_sim] k=90 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.649] [INFO] [mpc_sim] k=95 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.737] [INFO] [mpc_sim] k=100 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:58.860] [INFO] [mpc_sim] k=105 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.029] [INFO] [mpc_sim] k=110 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.119] [INFO] [mpc_sim] k=115 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.199] [INFO] [mpc_sim] k=120 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.268] [INFO] [mpc_sim] k=125 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.334] [INFO] [mpc_sim] k=130 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.401] [INFO] [mpc_sim] k=135 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.537] [INFO] [mpc_sim] k=140 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.625] [INFO] [mpc_sim] k=145 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:26:59.715] [INFO] [mpc_sim] k=150 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:09.529] [INFO] [mpc_sim] k=680 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:09.614] [INFO] [mpc_sim] k=685 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:09.701] [INFO] [mpc_sim] k=690 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:09.791] [INFO] [mpc_sim] k=695 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:09.914] [INFO] [mpc_sim] k=700 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:10.025] [INFO] [mpc_sim] k=705 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:10.152] [INFO] [mpc_sim] k=710 | Constraint: slack_activated | reason=feasibility
[2026-02-08 00:27:10.247] [INFO] [mpc_sim] k=715 | Constraint: slack_activated | reason=feasibility
