timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.00047998855671308214,0.00047998855671308214,0.7852152987917115,0.01999966666833333,0.01999866669333308,0.7853231571470295,-0.019519678111620246,-0.019518678136619998,-0.00010785835531801347,0.02760449715548258
2,0.0009600648783185766,0.0009598893324831918,0.7850324341859747,0.03999733338666616,0.03998933418663416,0.7850980633706443,-0.039037268508347586,-0.03902944485415097,-6.562918466956891e-05,0.05520154169410414
3,0.0014402289487629883,0.0014397023112627046,0.7848495695802379,0.05999100040499132,0.0599640064794446,0.7847226568420766,-0.058550771456228334,-0.0585243041681819,0.00012691273816123338,0.08278467927903366
4,0.01399852955734279,0.013984231661151295,0.7841816765453421,0.07997866837326832,0.07991469396917268,0.7841965616812204,-0.06598013881592553,-0.06593046230802138,-1.4885135878328626e-05,0.09327488836704925
5,0.026565205768068312,0.02652037061221822,0.7835137835104463,0.09995833854135666,0.09983341664682815,0.7835192505983565,-0.07339313277328835,-0.07331304603460993,-5.467087910160373e-06,0.10373694947818457
6,0.039140251975182935,0.03904811357232896,0.7828458904755505,0.11992801295888919,0.11971220728891936,0.7826900438339384,-0.08078776098370626,-0.0806640937165904,0.00015584664161216732,0.11416384115846415
7,0.05778893509374092,0.0576018457674793,0.7817215222253343,0.13988569467506554,0.1395431146442365,0.7817081077917023,-0.08209675958132462,-0.08194126887675719,1.341443363200856e-05,0.11599245518064467
8,0.07645846764743836,0.07613459825199112,0.7805971539751181,0.1598293879383454,0.15931820661424598,0.7805724533623122,-0.08337092029090704,-0.08318360836225486,2.4700612805905742e-05,0.11777191371646317
9,0.09514882603418073,0.09464634759668776,0.7794727857249019,0.17975709839602208,0.17902957342582415,0.7792819339341677,-0.08460827236184135,-0.08438322582913639,0.00019085179073419223,0.11949529270139717
10,0.11694857729493993,0.11618927411653618,0.7778859066024345,0.1996668332936563,0.19866933079506124,0.7778352430874435,-0.08271825599871638,-0.08248005667852507,5.066351499105615e-05,0.11681297955258926
11,0.1387824871137812,0.13769757995621748,0.7762990274799672,0.21955660167434962,0.21822962308086932,0.7762309119668949,-0.08077411456056843,-0.08053204312465184,6.811551307228658e-05,0.11406082672240167
12,0.1606505005088842,0.15917121095384237,0.7747121483574998,0.23942441457783872,0.23770262642713458,0.7744673063284713,-0.07877391406895454,-0.0785314154732922,0.0002448420290285247,0.11123206687642306
13,0.18398287723099907,0.18201018118698914,0.7726501662878457,0.2592682852393897,0.2570805518921551,0.7725426232543283,-0.07528540800839065,-0.07507037070516598,0.00010754303351734329,0.10631775384339603
14,0.2073622978649195,0.20480099195877757,0.7705881842181915,0.279086229288473,0.27635564856411376,0.7704548875304338,-0.07172393142355349,-0.07155465660533619,0.00013329668775774461,0.10131341958874528
15,0.2307886630067601,0.22754354636795526,0.7685262021485374,0.29887626494719843,0.29552020666133955,0.7682019476806334,-0.06808760194043834,-0.06797666029338428,0.0003242544679039616,0.09621254088528015
16,0.25461181217854356,0.25057607336538307,0.765971591825012,0.31863641322849195,0.31456656061611776,0.765781471650788,-0.0640246010499484,-0.0639904872507347,0.0001901201742239289,0.09052053990046756
17,0.27849372268227657,0.27354766641070705,0.7634169815014865,0.33836469813399206,0.33348709214081446,0.7631909421364422,-0.05987097545171549,-0.05993942573010741,0.0002260393650442838,0.08471906250773512
18,0.30243423866388613,0.2964581755906137,0.7608623711779611,0.35805914685164836,0.35227423327509,0.760427651547437,-0.05562490818776222,-0.05581605768447628,0.00043471963052410523,0.07880197768768829
19,0.32596438669604744,0.318861093258207,0.7577926076770797,0.37771778995300115,0.3709204694129827,0.7574886966029721,-0.05175340325695371,-0.05205937615477568,0.0003039110741075435,0.07340766823869464
20,0.34956319541169145,0.3411916734933651,0.7547228441761983,0.39733866159012243,0.38941834230865047,0.7543709725508718,-0.04777546617843098,-0.04822666881528537,0.0003518716253264609,0.0678854223469688
21,0.3732304424288471,0.3634497058651927,0.7516530806753169,0.4169197996921991,0.40776045305957015,0.7510711670052485,-0.04368935726335199,-0.04431074719437744,0.0005819136700684346,0.062229742716230545
22,0.3920774999107459,0.38106584257814746,0.7481618479307852,0.43645924616173865,0.4259394650659996,0.7475857533974175,-0.044381746250992726,-0.04487362248785215,0.0005760945333677103,0.06311666404667751
23,0.41098594444052544,0.3986160726017044,0.7446706151862535,0.4559550470703768,0.44394810696551984,0.7439109840358401,-0.044969102629851376,-0.04533203436381544,0.0007596311504134423,0.0638575803674155
24,0.4299555455489471,0.41610018202148547,0.7411793824417219,0.47540525285426916,0.46177917554148284,0.7400428827720981,-0.04544970730532205,-0.04567899351999738,0.0011364996696238139,0.06444794779229562
25,0.4499420038064871,0.43439287863305437,0.7371023719444249,0.4948079185090459,0.479425538604203,0.7359772372714972,-0.044865914702558796,-0.045032659971148636,0.0011251346729276301,0.06357795761273398
