timestep,v,omega,controller,solve_time_ms
0,0.0,-0.0037503125209392696,MPC,113.27049997635186
1,0.0,-0.0037503125209392696,MPC,113.27049997635186
2,0.0,-0.0037503125209392696,MPC,113.27049997635186
3,0.0,-0.0037503125209392696,MPC,113.27049997635186
4,0.0,-0.0037503125209392696,MPC,113.27049997635186
5,1.1478227110179227,-0.05794035065216606,MPC,88.47740001510829
6,1.1478227110179227,-0.05794035065216606,MPC,88.47740001510829
7,1.1478227110179227,-0.05794035065216606,MPC,88.47740001510829
8,1.1478227110179227,-0.05794035065216606,MPC,88.47740001510829
9,1.1478227110179227,-0.05794035065216606,MPC,88.47740001510829
10,1.673337904924403,-0.09357865876334333,MPC,96.72229993157089
11,1.673337904924403,-0.09357865876334333,MPC,96.72229993157089
12,1.673337904924403,-0.09357865876334333,MPC,96.72229993157089
13,1.673337904924403,-0.09357865876334333,MPC,96.72229993157089
14,1.673337904924403,-0.09357865876334333,MPC,96.72229993157089
15,1.8260679164093958,-0.1360424423281699,MPC,57.05860001035035
16,1.8260679164093958,-0.1360424423281699,MPC,57.05860001035035
17,1.8260679164093958,-0.1360424423281699,MPC,57.05860001035035
18,1.8260679164093958,-0.1360424423281699,MPC,57.05860001035035
19,1.8260679164093958,-0.1360424423281699,MPC,57.05860001035035
20,1.4192983118637228,-0.15928631283100095,MPC,60.25659991428256
21,1.4192983118637228,-0.15928631283100095,MPC,60.25659991428256
22,1.4192983118637228,-0.15928631283100095,MPC,60.25659991428256
23,1.4192983118637228,-0.15928631283100095,MPC,60.25659991428256
24,1.4192983118637228,-0.15928631283100095,MPC,60.25659991428256
25,1.3655442646021547,-0.21556287833815113,MPC,79.31770000141114
26,1.3655442646021547,-0.21556287833815113,MPC,79.31770000141114
27,1.3655442646021547,-0.21556287833815113,MPC,79.31770000141114
28,1.3655442646021547,-0.21556287833815113,MPC,79.31770000141114
29,1.3655442646021547,-0.21556287833815113,MPC,79.31770000141114
30,-1.8902555911854857,1.7341903495980535,MPC,72.9566999943927
31,-1.8902555911854857,1.7341903495980535,MPC,72.9566999943927
32,-1.8902555911854857,1.7341903495980535,MPC,72.9566999943927
33,-1.8902555911854857,1.7341903495980535,MPC,72.9566999943927
34,-1.8902555911854857,1.7341903495980535,MPC,72.9566999943927
35,-1.8890996887628178,2.0999999999999996,MPC,79.25159996375442
36,-1.8890996887628178,2.0999999999999996,MPC,79.25159996375442
37,-1.8890996887628178,2.0999999999999996,MPC,79.25159996375442
38,-1.8890996887628178,2.0999999999999996,MPC,79.25159996375442
39,-1.8890996887628178,2.0999999999999996,MPC,79.25159996375442
40,1.634360174439474,-0.62868149262473,MPC,78.25510005932301
41,1.634360174439474,-0.62868149262473,MPC,78.25510005932301
42,1.634360174439474,-0.62868149262473,MPC,78.25510005932301
43,1.634360174439474,-0.62868149262473,MPC,78.25510005932301
44,1.634360174439474,-0.62868149262473,MPC,78.25510005932301
