timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.000240286103641558,0.000240286103641558,0.7853044353608255,0.01999966666833333,0.01999866669333308,0.7853231571470295,-0.019759380564691773,-0.019758380589691524,-1.872178620399012e-05,0.027943283170248558
2,0.00048059472777235495,0.0004805496846829768,0.7852107073242027,0.03999733338666616,0.03998933418663416,0.7850980633706443,-0.0395167386588938,-0.03950878450195119,0.00011264395355847778,0.05587959713273891
3,0.0007209258702812929,0.0007207907410135541,0.78511697928758,0.05999100040499132,0.0599640064794446,0.7847226568420766,-0.059270074534710025,-0.05924321573843105,0.0003943224455033034,0.08380248108839854
4,0.0009612795290570759,0.0009610092705227856,0.7850232512509572,0.07997866837326832,0.07991469396917268,0.7841965616812204,-0.07901738884421125,-0.0789536846986499,0.0008266895697367493,0.11170548546466201
5,0.0012016557019882107,0.0012012052711003647,0.7849295232143344,0.09995833854135666,0.09983341664682815,0.7835192505983565,-0.09875668283936845,-0.0986322113757278,0.0014102726159779255,0.13958217792810526
6,0.013930339190898535,0.01391796400243619,0.7838604256054438,0.11992801295888919,0.11971220728891936,0.7826900438339384,-0.10599767376799066,-0.10579424328648317,0.0011703817715054132,0.14976414307261945
7,0.02667261085932244,0.026621107263847744,0.7827913279965532,0.13988569467506554,0.1395431146442365,0.7817081077917023,-0.1132130838157431,-0.11292200738038875,0.0010832202048508544,0.15990545789277877
8,0.039428456143230914,0.0393106205360286,0.7817222303876625,0.1598293879383454,0.15931820661424598,0.7805724533623122,-0.12040093179511448,-0.12000758607821738,0.0011497770253503514,0.16999860905507605
9,0.05219786046308073,0.051986489315250996,0.7806531327787719,0.17975709839602208,0.17902957342582415,0.7792819339341677,-0.12755923793294136,-0.12704308411057316,0.0013711988446042378,0.18003662013221186
10,0.06498080922383109,0.0646486991133824,0.7795840351698813,0.1996668332936563,0.19866933079506124,0.7778352430874435,-0.13468602406982522,-0.13402063168167883,0.0017487920824378334,0.19001292869129022
11,0.08467418266427475,0.08411439414297646,0.7777850933442015,0.21955660167434962,0.21822962308086932,0.7762309119668949,-0.13488241901007486,-0.13411522893789285,0.0015541813773066737,0.19021718395251883
12,0.1044025418730286,0.10354463046115621,0.7759861515185218,0.23942441457783872,0.23770262642713458,0.7744673063284713,-0.13502187270481014,-0.13415799596597838,0.0015188451900505218,0.19034595052438802
13,0.12416582300535768,0.12293934518796927,0.774187209692842,0.2592682852393897,0.2570805518921551,0.7725426232543283,-0.13510246223403205,-0.13414120670418583,0.0016445864385137288,0.1903923404507306
14,0.14396396210351303,0.1422984755584179,0.7723882678671623,0.279086229288473,0.27635564856411376,0.7704548875304338,-0.13512226718495995,-0.13405717300569586,0.0019333803367285185,0.19034991642501245
15,0.16379689509693868,0.1616219589226621,0.7705893260414826,0.29887626494719843,0.29552020666133955,0.7682019476806334,-0.13507936985025976,-0.13389824773867745,0.002387378360849124,0.19021271377610213
16,0.18687103658671625,0.18402262219260745,0.7679806088517689,0.31863641322849195,0.31456656061611776,0.765781471650788,-0.1317653766417757,-0.1305439384235103,0.0021991372009808607,0.18549574266030744
17,0.21000353649114717,0.20636301539853064,0.7653718916620552,0.33836469813399206,0.33348709214081446,0.7631909421364422,-0.1283611616428449,-0.12712407674228382,0.002180949525612985,0.18067062640814607
18,0.2331942373842815,0.22864298650508583,0.7627631744723415,0.35805914685164836,0.35227423327509,0.760427651547437,-0.12486490946736686,-0.12363124677000417,0.002335522924904576,0.17573100313129764
19,0.25644298144408817,0.2508623838881239,0.7601544572826279,0.37771778995300115,0.3709204694129827,0.7574886966029721,-0.12127480850891298,-0.1200580855248588,0.0026657606796557376,0.17067111459989068
20,0.27974961045352914,0.2730210563357241,0.7575457400929142,0.39733866159012243,0.38941834230865047,0.7543709725508718,-0.11758905113659329,-0.11639728597292637,0.003174767542042378,0.16548592773409332
21,0.3034789878756834,0.2954640876370415,0.7540612689697234,0.4169197996921991,0.40776045305957015,0.7510711670052485,-0.11344081181651572,-0.11229636542252863,0.0029901019644749116,0.1596503435087384
22,0.32728642317864004,0.31782429852894706,0.7505767978465325,0.43645924616173865,0.4259394650659996,0.7475857533974175,-0.1091728229830986,-0.10811516653705255,0.002991044449115021,0.15367674144232163
23,0.3511716273037871,0.34010141752434264,0.7470923267233417,0.4559550470703768,0.44394810696551984,0.7439109840358401,-0.10478341976658972,-0.1038466894411772,0.003181342687501587,0.1475595503760057
24,0.3751343102482804,0.3622951741449927,0.7436078556001509,0.47540525285426916,0.46177917554148284,0.7400428827720981,-0.10027094260598873,-0.09948400139649016,0.0035649728280527926,0.14129415237799156
25,0.39917418106856467,0.384405298924808,0.74012338447696,0.4948079185090459,0.479425538604203,0.7359772372714972,-0.0956337374404812,-0.09502023967939499,0.004146147205462802,0.1348771597499515
26,0.4061618393454776,0.39078723772420687,0.737007473900779,0.5141611037843102,0.49688013784373675,0.7317095908888981,-0.10799926443883262,-0.10609290011952988,0.005297883011880944,0.15148469275642676
27,0.4131693492196086,0.39714737265973615,0.733891563324598,0.5334628733776623,0.5141359916531132,0.7272352341528829,-0.12029352415805372,-0.11698861899337704,0.006656329171715103,0.16793205663715316
28,0.4201966426558089,0.40348564198153986,0.730775652748417,0.5527112971282275,0.5311861979208834,0.7225491958644261,-0.1325146544724186,-0.12770055593934354,0.008226456883990929,0.18421520086579737
29,0.42724365142685367,0.4098019841520529,0.7276597421722361,0.5719044502096711,0.5480239367918736,0.7176462338199793,-0.1446607987828174,-0.13822195263982068,0.010013508352256784,0.2003305399722377
30,0.43431030711410373,0.41609633784659844,0.7245438315960551,0.5910404133226791,0.5646424733950353,0.712520825173375,-0.15673010620857536,-0.14854613554843682,0.01202300642268006,0.21627490206208783
31,0.4555643962775692,0.43490916718166667,0.7190699328148061,0.610117272886887,0.5810351605373051,0.7071671564563529,-0.15455287660931782,-0.14612599335563842,0.01190277635845327,0.21302834010390836
32,0.4769211460269557,0.4536053725159323,0.7135960340335572,0.6291331212322355,0.597195441362392,0.7015791132839158,-0.15221197520527985,-0.1435900688464597,0.012016920749641447,0.2095972319748687
33,0.4983799164394406,0.47218439364577675,0.7081221352523083,0.6480860567897367,0.6131168519734339,0.6957502697783335,-0.14970614035029617,-0.14093245832765716,0.01237186547397473,0.20597803116877667
34,0.5199400645353057,0.4906456738788295,0.7026482364710593,0.6669741842816288,0.6287930240184685,0.6896738777545541,-0.14703411974632308,-0.13814735013963897,0.012974358716505208,0.2021683870052008
35,0.5416009442972035,0.5089886600506487,0.6971743376898104,0.6857956149109028,0.6442176872376911,0.6833428557202919,-0.14419467061369928,-0.13522902718704244,0.013831481969518555,0.19816736038212804
36,0.562385994401468,0.5263955057565722,0.6904429449061645,0.7045484665501799,0.6593846719714731,0.6767497777563413,-0.14216247214871192,-0.13298916621490087,0.013693167149823271,0.19515068445834574
37,0.5832877450357595,0.5436620458178729,0.6837115521225187,0.723230863929924,0.6742879116281452,0.6698868623569647,-0.13994311889416444,-0.13062586581027225,0.013824689765553955,0.19193310134425307
38,0.6043052491108702,0.5607874978621057,0.6769801593388728,0.7418409388259654,0.6889214451105513,0.6627459613267954,-0.1375356897150951,-0.12813394724844562,0.01423419801207737,0.18851256397365507
39,0.6254375542926326,0.5777710859097318,0.6702487665552269,0.7603768302463229,0.7032794192004101,0.6553185488498808,-0.13493927595369026,-0.12550833329067834,0.014930217705346083,0.1848887809496271
40,0.6466837030450714,0.5946120404092801,0.663517373771581,0.778836684617301,0.7173560908995228,0.6475957108685986,-0.13215298157222966,-0.12274405049024273,0.01592166290298247,0.1810635574011997
41,0.6669630266287222,0.610465531173856,0.6553305812095094,0.7972186559688459,0.731145829726896,0.6395681349355568,-0.1302556293401237,-0.12068029855303997,0.015762446273952624,0.17826586365925978
42,0.687371458410268,0.6261524699016927,0.6471437886474377,0.8155209061191403,0.7446431199708592,0.6312261007306176,-0.12814944770887227,-0.11849065006916648,0.015917687916820134,0.1752589167218602
43,0.7079076305513425,0.6416718052039879,0.638956996085366,0.8337416048584215,0.757842562895277,0.6225594714682599,-0.125833974307079,-0.11617075769128904,0.016397524617106196,0.1720427645850049
44,0.7285701666520119,0.6570224969252573,0.6307702035232944,0.8518789301319992,0.7707388788989693,0.6135576864580234,-0.12330876347998732,-0.11371638197371203,0.017212517065270938,0.16862009792393337
45,0.7493576818430256,0.6722035162130484,0.6225834109612227,0.8699310682224605,0.7833269096274834,0.6042097551231719,-0.12057338637943482,-0.111123393414435,0.01837365583805084,0.16499679177426121
46,0.7802279312838674,0.6943626847413273,0.6645834109612228,0.8878962139310396,0.795601620036366,0.5945042528303504,-0.10766828264717221,-0.10123893529503869,0.0700791581308724,0.16356304445746972
47,0.8101405456860111,0.7177984810801147,0.7065834109612228,0.9057725707581367,0.8075581004051143,0.5844293189362826,-0.09563202507212554,-0.08975961932499965,0.12215409202494021,0.17923140260345577
48,0.8390427669537757,0.742469570561401,0.7485834109612228,0.9235583510829657,0.8191915683009982,0.5739726575167142,-0.08451558412919002,-0.0767219977395972,0.1746107534445086,0.20860983705547523
49,0.8668836190629812,0.7683324397803759,0.7905834109612229,0.941251776342316,0.8304973704919704,0.5631215413080933,-0.07436815727933488,-0.06216493071159446,0.22746186965312953,0.24725291418626094
50,0.8936139979694383,0.7953414733417918,0.8325834109612229,0.958851077208406,0.8414709848078965,0.5518628194639037,-0.06523707923896771,-0.04612951146610467,0.2807205914973192,0.29186959215776076
51,0.9191867511009035,0.8234490264936155,0.8751799432052874,0.976354493765815,0.852108021949363,0.540182929805001,-0.057167742664911425,-0.02865899545574746,0.3349970134002863,0.3410461666828198
52,0.9435393850577395,0.8526200646354064,0.9177764754493518,0.9937602756874735,0.8624042272433384,0.5280679163262988,-0.050220890629734005,-0.009784162607932023,0.389708559123053,0.3930529592145927
53,0.9666277195296146,0.8828016659550892,0.9603730076934163,1.0110666824096939,0.8723554823449863,0.5155034528098956,-0.044438962880079313,0.010446183610102966,0.44486955488352065,0.44720561829670125
54,0.9884098678859566,0.9139390752867559,1.0029695399374807,1.0282719833062262,0.8819578068849474,0.5024748734859666,-0.03986211542026952,0.03198126840180848,0.5004946664515141,0.5030971088376276
55,1.0088463131662686,0.9459758034469515,1.0455660721815452,1.0453744578613184,0.8912073600614354,0.4889672117755554,-0.036528144695049836,0.05476844338551612,0.5565988604059897,0.560478526931212
56,1.027899978338684,0.978853727244565,0.9915660721815451,1.0623723958417668,0.900100442176505,0.4749652482411506,-0.03447241750308283,0.07875328506806001,0.5166008239403945,0.5237049157430285
57,1.0487004151798545,1.0106553287287774,0.9375660721815451,1.0792640974679386,0.9086334961158833,0.4604535689580829,-0.03056368228808415,0.1020218326128941,0.47711250322346216,0.48885471639011374
58,1.071186984353459,1.0412878969617039,0.883566072181545,1.0960478735837471,0.916803108771767,0.44541663559766037,-0.024860889230288175,0.12448478818993691,0.43814943658388467,0.45616823111960536
59,1.0952941309559514,1.0706621290781377,0.829566072181545,1.1127220458255676,0.9246060124080204,0.4298388685756445,-0.017427914869616146,0.1460561166701173,0.39972720360590047,0.42593187100292285
60,1.1209515756282133,1.0986923906294328,0.7755660721815449,1.1292849467900707,0.9320390859672264,0.4137047446598081,-0.008333371161857395,0.1666533046622064,0.36186132752173683,0.3984800991085366
61,1.1229576117534996,1.10065936251873,0.7191528353779986,1.1457349202009626,0.9390993563190677,0.3969989104388761,-0.02277730844746295,0.16156000619966226,0.3221539249391225,0.3611143762536013
62,1.1250713610715617,1.1025100983641791,0.6627395985744522,1.1620703210746102,0.945783999449539,0.37970631302149005,-0.036998960003048476,0.15672609891464018,0.28303328555296214,0.32563758052966396
63,1.127286098457752,1.1042387098472632,0.6063263617709058,1.178289515884539,0.9520903415905158,0.36181234924553096,-0.051003417426787045,0.1521483682567475,0.24451401252537486,0.2924680783840539
64,1.1295947774828383,1.105839697201481,0.5499131249673594,1.1943908827247842,0.958015860289225,0.3433030345211741,-0.0647961052419459,0.14782383691225598,0.20661009044618533,0.26217961684342944
65,1.1319900528319895,1.1073079667104564,0.49349988816381307,1.210372811472079,0.963558185417193,0.3241651921901698,-0.07838275864008959,0.14374978129326343,0.16933469597364326,0.23554637703513465
66,1.1425558483190486,1.1129912255811087,0.44555722401181924,1.2262337039468676,0.9687151001182652,0.30438666394296926,-0.08367785562781904,0.14427612546284352,0.14117056006884998,0.21851020784208933
