[2026-03-24 22:10:38.731] [INFO] [mpc_sim] SimulationLogger initialized. Log file: logs\simulation_20260324_221038.log
[2026-03-24 22:10:39.094] [INFO] [mpc_sim] k=25 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.148] [INFO] [mpc_sim] k=30 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.211] [INFO] [mpc_sim] k=35 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.267] [INFO] [mpc_sim] k=40 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.323] [INFO] [mpc_sim] k=45 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.400] [INFO] [mpc_sim] k=50 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:39.451] [INFO] [mpc_sim] k=55 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:42.880] [INFO] [mpc_sim] k=280 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:42.935] [INFO] [mpc_sim] k=285 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:42.987] [INFO] [mpc_sim] k=290 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.039] [INFO] [mpc_sim] k=295 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.091] [INFO] [mpc_sim] k=300 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.147] [INFO] [mpc_sim] k=305 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.200] [INFO] [mpc_sim] k=310 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.257] [INFO] [mpc_sim] k=315 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.309] [INFO] [mpc_sim] k=320 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.361] [INFO] [mpc_sim] k=325 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.417] [INFO] [mpc_sim] k=330 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.472] [INFO] [mpc_sim] k=335 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.523] [INFO] [mpc_sim] k=340 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.608] [INFO] [mpc_sim] k=345 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.663] [INFO] [mpc_sim] k=350 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.718] [INFO] [mpc_sim] k=355 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.774] [INFO] [mpc_sim] k=360 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.827] [INFO] [mpc_sim] k=365 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.891] [INFO] [mpc_sim] k=370 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:43.952] [INFO] [mpc_sim] k=375 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.004] [INFO] [mpc_sim] k=380 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.056] [INFO] [mpc_sim] k=385 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.114] [INFO] [mpc_sim] k=390 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.168] [INFO] [mpc_sim] k=395 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.223] [INFO] [mpc_sim] k=400 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.280] [INFO] [mpc_sim] k=405 | Constraint: slack_activated | reason=feasibility
[2026-03-24 22:10:44.367] [INFO] [mpc_sim] k=410 | Constraint: slack_activated | reason=feasibility
