timestep,v,omega,controller,solve_time_ms
0,1.9995466196728429,-0.011343851576918867,AdaptiveMPC,19.89600000001701
1,1.9999553882554881,-0.006514648729908543,AdaptiveMPC,46.33940000007897
2,1.99994130229415,-0.015340069135640545,AdaptiveMPC,16.192399999908957
3,1.9999045197787586,-0.017467844259072704,AdaptiveMPC,37.49280000010913
4,0.17739391403378935,-0.011136811506373245,AdaptiveMPC,26.744300000018484
5,1.0880583710066403,0.017795710120384587,AdaptiveMPC,43.39449999997669
6,1.4242261757392192,-0.043317020475873116,AdaptiveMPC,36.60160000003998
7,1.9985607706195234,-0.02027392788674024,AdaptiveMPC,32.05660000003263
8,1.9995329759492568,-0.02144489498298002,AdaptiveMPC,14.047899999923175
9,1.9998868751636536,-0.046724545283508376,AdaptiveMPC,17.69489999992402
10,1.9997579989823049,-0.05556943922962433,AdaptiveMPC,17.30360000010478
11,1.9672216882475986,-0.045229748163128185,AdaptiveMPC,31.299600000011196
12,1.8245823257799705,-0.045031562771052566,AdaptiveMPC,34.641499999906955
13,0.13360035170058165,-0.07075421291922424,AdaptiveMPC,63.93949999983306
14,1.9989330819306679,-0.07436795298481769,AdaptiveMPC,18.44670000014048
15,1.8348344558573875,-0.08873507689786105,AdaptiveMPC,15.665800000078889
16,1.7045004763222251,0.005678738680966324,AdaptiveMPC,39.37139999993633
17,1.6020654386187738,-0.09978033061153846,AdaptiveMPC,22.280399999999645
18,0.11999137489598467,-0.13924976485066565,AdaptiveMPC,27.38469999985682
19,1.4701383237622108,0.22344998514608366,AdaptiveMPC,33.08119999996961
20,1.1080846462531986,0.4800106723921946,AdaptiveMPC,27.840799999921728
21,0.8713594879097789,0.4503612461057918,AdaptiveMPC,35.44329999999718
22,0.6692641692552953,0.41015108399663264,AdaptiveMPC,24.75100000015118
23,0.1621670263509424,-0.24674973191535599,AdaptiveMPC,24.656099999901926
24,0.18387154170751038,-0.2339485917095394,AdaptiveMPC,20.405700000083016
25,0.2049400706362678,-0.22402489846406914,AdaptiveMPC,21.43060000003061
26,0.22537996543343244,-0.2161906945797052,AdaptiveMPC,18.29520000001139
27,-1.0284684075044959,-0.13181653431272045,AdaptiveMPC,31.960899999830872
28,-0.9359446075501363,-0.07613506449060546,AdaptiveMPC,35.61679999984335
29,-1.999914777008472,2.794256910269462,AdaptiveMPC,57.34230000007301
30,0.4025512244889488,-0.957809735266234,AdaptiveMPC,36.204300000008516
31,-0.02813252361297311,0.5526756879596485,AdaptiveMPC,48.15350000012586
32,-0.27370426467125036,0.6459170402175343,AdaptiveMPC,49.48550000017349
33,-1.0923559297773908,2.9023950807575987,AdaptiveMPC,32.68979999984367
34,-1.9998592967093185,2.9999920896752648,AdaptiveMPC,49.999599999864586
35,0.48420965230416296,-0.5039708960109963,AdaptiveMPC,43.342500000107975
36,0.793892993257141,2.4844260810461423,AdaptiveMPC,44.04890000000705
