timestep,v,omega,controller,solve_time_ms
0,0.0,-0.0037503125209392696,MPC,167.9287999868393
1,0.0,-0.0037503125209392696,MPC,167.9287999868393
2,0.0,-0.0037503125209392696,MPC,167.9287999868393
3,0.0,-0.0037503125209392696,MPC,167.9287999868393
4,0.0,-0.0037503125209392696,MPC,167.9287999868393
5,1.063290862067684,-0.058394284596371124,MPC,86.39410010073334
6,1.063290862067684,-0.058394284596371124,MPC,86.39410010073334
7,1.063290862067684,-0.058394284596371124,MPC,86.39410010073334
8,1.063290862067684,-0.058394284596371124,MPC,86.39410010073334
9,1.063290862067684,-0.058394284596371124,MPC,86.39410010073334
10,1.6288123995506725,-0.09426808697159392,MPC,112.49509989283979
11,1.6288123995506725,-0.09426808697159392,MPC,112.49509989283979
12,1.6288123995506725,-0.09426808697159392,MPC,112.49509989283979
13,1.6288123995506725,-0.09426808697159392,MPC,112.49509989283979
14,1.6288123995506725,-0.09426808697159392,MPC,112.49509989283979
15,1.8260679164093956,-0.136322368981547,MPC,58.36959998123348
16,1.8260679164093956,-0.136322368981547,MPC,58.36959998123348
17,1.8260679164093956,-0.136322368981547,MPC,58.36959998123348
18,1.8260679164093956,-0.136322368981547,MPC,58.36959998123348
19,1.8260679164093956,-0.136322368981547,MPC,58.36959998123348
20,1.5003184539842824,-0.16417389131930363,MPC,60.09509996511042
21,1.5003184539842824,-0.16417389131930363,MPC,60.09509996511042
22,1.5003184539842824,-0.16417389131930363,MPC,60.09509996511042
23,1.5003184539842824,-0.16417389131930363,MPC,60.09509996511042
24,1.5003184539842824,-0.16417389131930363,MPC,60.09509996511042
25,1.3687284298804008,-0.21524733497344467,MPC,81.21299999766052
26,1.3687284298804008,-0.21524733497344467,MPC,81.21299999766052
27,1.3687284298804008,-0.21524733497344467,MPC,81.21299999766052
28,1.3687284298804008,-0.21524733497344467,MPC,81.21299999766052
29,1.3687284298804008,-0.21524733497344467,MPC,81.21299999766052
30,-1.8902555902459701,1.6800654424984227,MPC,85.85440006572753
31,-1.8902555902459701,1.6800654424984227,MPC,85.85440006572753
32,-1.8902555902459701,1.6800654424984227,MPC,85.85440006572753
33,-1.8902555902459701,1.6800654424984227,MPC,85.85440006572753
34,-1.8902555902459701,1.6800654424984227,MPC,85.85440006572753
35,-1.8890996920909804,2.0999999999999996,MPC,75.08530002087355
