[2026-04-24 23:17:29.761] [INFO] [mpc_sim] SimulationLogger initialized. Log file: logs\simulation_20260424_231729.log
[2026-04-24 23:17:32.724] [INFO] [mpc_sim] k=27 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:33.247] [INFO] [mpc_sim] k=33 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:34.138] [INFO] [mpc_sim] k=42 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:34.368] [INFO] [mpc_sim] k=45 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:34.763] [INFO] [mpc_sim] k=51 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:35.461] [INFO] [mpc_sim] k=57 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:36.119] [INFO] [mpc_sim] k=63 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:36.601] [INFO] [mpc_sim] k=69 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:37.201] [INFO] [mpc_sim] k=75 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:37.882] [INFO] [mpc_sim] k=81 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:38.444] [INFO] [mpc_sim] k=87 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:38.789] [INFO] [mpc_sim] k=93 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:39.314] [INFO] [mpc_sim] k=99 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:39.890] [INFO] [mpc_sim] k=105 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:40.454] [INFO] [mpc_sim] k=111 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:40.983] [INFO] [mpc_sim] k=117 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:41.457] [INFO] [mpc_sim] k=123 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:42.459] [INFO] [mpc_sim] k=135 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:49.425] [INFO] [mpc_sim] k=234 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:49.731] [INFO] [mpc_sim] k=240 | Constraint: slack_activated | reason=feasibility
[2026-04-24 23:17:49.910] [INFO] [mpc_sim] k=243 | Constraint: slack_activated | reason=feasibility
