timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.0,0.0,0.7853231571470295,0.01999966666833333,0.01999866669333308,0.7853231571470295,-0.01999966666833333,-0.01999866669333308,0.0,0.028283092765033196
2,0.0,0.0,0.7852481508966107,0.03999733338666616,0.03998933418663416,0.7850980633706443,-0.03999733338666616,-0.03998933418663416,0.00015008752596645802,0.05655931446720228
3,0.0,0.0,0.7851731446461919,0.05999100040499132,0.0599640064794446,0.7847226568420766,-0.05999100040499132,-0.0599640064794446,0.0004504878041152738,0.08482219722407691
4,0.0,0.0,0.7850981383957731,0.07997866837326832,0.07991469396917268,0.7841965616812204,-0.07997866837326832,-0.07991469396917268,0.0009015767145527098,0.11306528444894118
5,0.0,0.0,0.7850231321453544,0.09995833854135666,0.09983341664682815,0.7835192505983565,-0.09995833854135666,-0.09983341664682815,0.0015038815469978761,0.14128213681508026
6,0.026063334780461214,0.026043792978178694,0.7838488547382978,0.11992801295888919,0.11971220728891936,0.7826900438339384,-0.09386467817842797,-0.09366841431074066,0.0011588109043594308,0.13261105720014632
7,0.05215723422186068,0.05205696242195777,0.7826745773312412,0.13988569467506554,0.1395431146442365,0.7817081077917023,-0.08772846045320486,-0.08748615222227872,0.0009664695395389389,0.12389932876137832
8,0.07828166234260886,0.07803947246106852,0.7815002999241847,0.1598293879383454,0.15931820661424598,0.7805724533623122,-0.08154772559573653,-0.08127873415317746,0.0009278465618725029,0.11513958951908253
9,0.10443658311901942,0.10399128726751927,0.7803260225171281,0.17975709839602208,0.17902957342582415,0.7792819339341677,-0.07532051527700266,-0.07503828615830488,0.0010440885829604563,0.106325041886368
10,0.13062196048535885,0.12991237105564488,0.7791517451100716,0.1996668332936563,0.19866933079506124,0.7778352430874435,-0.06904487280829746,-0.06875695973941637,0.0013165020226281188,0.0974497160144517
11,0.1544637351672006,0.1534581394718432,0.7772543206355201,0.21955660167434962,0.21822962308086932,0.7762309119668949,-0.06509286650714902,-0.06477148360902613,0.0010234086686252697,0.09183394647043587
12,0.17835014322170015,0.1769586275634317,0.7753568961609687,0.23942441457783872,0.23770262642713458,0.7744673063284713,-0.061074271356138576,-0.06074399886370288,0.0008895898324974283,0.0861434349774077
13,0.20228109865256794,0.20041375072351705,0.7734594716864173,0.2592682852393897,0.2570805518921551,0.7725426232543283,-0.05698718658682178,-0.056666801168638065,0.0009168484320889458,0.08037105449609719
14,0.22625651530313418,0.22382342450852963,0.7715620472118658,0.279086229288473,0.27635564856411376,0.7704548875304338,-0.05282971398533881,-0.05253222405558414,0.0011071596814320461,0.07451066397878216
15,0.2502763068566589,0.24718756463852745,0.7696646227373144,0.29887626494719843,0.29552020666133955,0.7682019476806334,-0.04859995809053952,-0.048332642022812095,0.001462675056680962,0.06855756435017901
