timestep,v,omega,controller,solve_time_ms
0,0.01742351595140752,-0.0048675368018625455,MPC,73.63540004007518
1,0.01742351595140752,-0.0048675368018625455,MPC,73.63540004007518
2,0.01742351595140752,-0.0048675368018625455,MPC,73.63540004007518
3,0.01742351595140752,-0.0048675368018625455,MPC,73.63540004007518
4,0.01742351595140752,-0.0048675368018625455,MPC,73.63540004007518
5,0.977880146663701,-0.053975466195452584,MPC,61.345400055870414
6,0.977880146663701,-0.053975466195452584,MPC,61.345400055870414
7,0.977880146663701,-0.053975466195452584,MPC,61.345400055870414
8,0.977880146663701,-0.053975466195452584,MPC,61.345400055870414
9,0.977880146663701,-0.053975466195452584,MPC,61.345400055870414
10,1.4498503665692235,-0.0897491060683061,MPC,175.51349999848753
11,1.4498503665692235,-0.0897491060683061,MPC,175.51349999848753
12,1.4498503665692235,-0.0897491060683061,MPC,175.51349999848753
13,1.4498503665692235,-0.0897491060683061,MPC,175.51349999848753
14,1.4498503665692235,-0.0897491060683061,MPC,175.51349999848753
15,1.6421589229744515,-0.13046973906298845,MPC,62.438299995847046
16,1.6421589229744515,-0.13046973906298845,MPC,62.438299995847046
17,1.6421589229744515,-0.13046973906298845,MPC,62.438299995847046
18,1.6421589229744515,-0.13046973906298845,MPC,62.438299995847046
19,1.6421589229744515,-0.13046973906298845,MPC,62.438299995847046
20,1.6390161340217926,-0.17474638425504518,MPC,64.22980001661927
21,1.6390161340217926,-0.17474638425504518,MPC,64.22980001661927
22,1.6390161340217926,-0.17474638425504518,MPC,64.22980001661927
23,1.6390161340217926,-0.17474638425504518,MPC,64.22980001661927
24,1.6390161340217926,-0.17474638425504518,MPC,64.22980001661927
25,0.3766868540543119,-0.14893465769296327,MPC,78.82980001159012
26,0.3766868540543119,-0.14893465769296327,MPC,78.82980001159012
27,0.3766868540543119,-0.14893465769296327,MPC,78.82980001159012
28,0.3766868540543119,-0.14893465769296327,MPC,78.82980001159012
29,0.3766868540543119,-0.14893465769296327,MPC,78.82980001159012
30,-1.3825456619231513,0.03699044555128744,MPC,132.32030009385198
31,-1.3825456619231513,0.03699044555128744,MPC,132.32030009385198
32,-1.3825456619231513,0.03699044555128744,MPC,132.32030009385198
33,-1.3825456619231513,0.03699044555128744,MPC,132.32030009385198
34,-1.3825456619231513,0.03699044555128744,MPC,132.32030009385198
35,-1.8890997470349649,2.4000000000000004,MPC,95.57190001942217
36,-1.8890997470349649,2.4000000000000004,MPC,95.57190001942217
37,-1.8890997470349649,2.4000000000000004,MPC,95.57190001942217
38,-1.8890997470349649,2.4000000000000004,MPC,95.57190001942217
39,-1.8890997470349649,2.4000000000000004,MPC,95.57190001942217
40,1.9000008889046582,2.7,MPC,100.01100006047636
41,1.9000008889046582,2.7,MPC,100.01100006047636
42,1.9000008889046582,2.7,MPC,100.01100006047636
43,1.9000008889046582,2.7,MPC,100.01100006047636
44,1.9000008889046582,2.7,MPC,100.01100006047636
45,1.6652215032709008,-0.8025816965519479,MPC,102.92380000464618
46,1.6652215032709008,-0.8025816965519479,MPC,102.92380000464618
47,1.6652215032709008,-0.8025816965519479,MPC,102.92380000464618
48,1.6652215032709008,-0.8025816965519479,MPC,102.92380000464618
49,1.6652215032709008,-0.8025816965519479,MPC,102.92380000464618
50,1.6312638845446632,-0.887345447858041,MPC,109.54810003750026
51,1.6312638845446632,-0.887345447858041,MPC,109.54810003750026
52,1.6312638845446632,-0.887345447858041,MPC,109.54810003750026
53,1.6312638845446632,-0.887345447858041,MPC,109.54810003750026
54,1.6312638845446632,-0.887345447858041,MPC,109.54810003750026
55,1.58230287475721,-0.9905296730844204,MPC,78.930199961178
56,1.58230287475721,-0.9905296730844204,MPC,78.930199961178
57,1.58230287475721,-0.9905296730844204,MPC,78.930199961178
58,1.58230287475721,-0.9905296730844204,MPC,78.930199961178
59,1.58230287475721,-0.9905296730844204,MPC,78.930199961178
60,1.5205065939344309,-1.113827957314434,MPC,76.32390002254397
61,1.5205065939344309,-1.113827957314434,MPC,76.32390002254397
62,1.5205065939344309,-1.113827957314434,MPC,76.32390002254397
63,1.5205065939344309,-1.113827957314434,MPC,76.32390002254397
64,1.5205065939344309,-1.113827957314434,MPC,76.32390002254397
65,1.4487257209697624,-1.256541036996958,MPC,76.78709994070232
66,1.4487257209697624,-1.256541036996958,MPC,76.78709994070232
67,1.4487257209697624,-1.256541036996958,MPC,76.78709994070232
68,1.4487257209697624,-1.256541036996958,MPC,76.78709994070232
69,1.4487257209697624,-1.256541036996958,MPC,76.78709994070232
70,1.3705467351238614,-1.4131026603848122,MPC,77.05930003430694
71,1.3705467351238614,-1.4131026603848122,MPC,77.05930003430694
72,1.3705467351238614,-1.4131026603848122,MPC,77.05930003430694
73,1.3705467351238614,-1.4131026603848122,MPC,77.05930003430694
74,1.3705467351238614,-1.4131026603848122,MPC,77.05930003430694
75,1.2902648469917861,-1.5701126199791247,MPC,76.75620005466044
76,1.2902648469917861,-1.5701126199791247,MPC,76.75620005466044
77,1.2902648469917861,-1.5701126199791247,MPC,76.75620005466044
78,1.2902648469917861,-1.5701126199791247,MPC,76.75620005466044
79,1.2902648469917861,-1.5701126199791247,MPC,76.75620005466044
80,1.9000000757888411,-2.826257939558604,MPC,62.574899988248944
81,1.9000000757888411,-2.826257939558604,MPC,62.574899988248944
82,1.9000000757888411,-2.826257939558604,MPC,62.574899988248944
83,1.9000000757888411,-2.826257939558604,MPC,62.574899988248944
84,1.9000000757888411,-2.826257939558604,MPC,62.574899988248944
85,1.9000000000000004,-2.8392312019499464,MPC,131.8219999084249
86,1.9000000000000004,-2.8392312019499464,MPC,131.8219999084249
87,1.9000000000000004,-2.8392312019499464,MPC,131.8219999084249
88,1.9000000000000004,-2.8392312019499464,MPC,131.8219999084249
89,1.9000000000000004,-2.8392312019499464,MPC,131.8219999084249
90,1.9,-2.8500000000000103,MPC,92.45260001625866
91,1.9,-2.8500000000000103,MPC,92.45260001625866
92,1.9,-2.8500000000000103,MPC,92.45260001625866
93,1.9,-2.8500000000000103,MPC,92.45260001625866
94,1.9,-2.8500000000000103,MPC,92.45260001625866
95,1.8976598140122398,-2.139829975374091,MPC,156.91130002960563
96,1.8976598140122398,-2.139829975374091,MPC,156.91130002960563
97,1.8976598140122398,-2.139829975374091,MPC,156.91130002960563
98,1.8976598140122398,-2.139829975374091,MPC,156.91130002960563
99,1.8976598140122398,-2.139829975374091,MPC,156.91130002960563
100,1.4739091915317517,-1.4247919456425258,MPC,121.28550000488758
101,1.4739091915317517,-1.4247919456425258,MPC,121.28550000488758
102,1.4739091915317517,-1.4247919456425258,MPC,121.28550000488758
103,1.4739091915317517,-1.4247919456425258,MPC,121.28550000488758
