timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0
1,0.00024345219093353354,0.00024345219093353354,0.7853044488842443,0.01999966666833333,0.01999866669333308,0.7853231571470295,-0.019756214477399794,-0.019755214502399546,-1.8708262785160912e-05,0.02793880563860837
2,0.0004869271958015469,0.0004868815657944902,0.7852107343710404,0.03999733338666616,0.03998933418663416,0.7850980633706443,-0.039510406190864614,-0.03950245262083967,0.0001126710003961362,0.05587064215832073
3,0.0007304250124657429,0.0007302881224449734,0.7851170198578364,0.05999100040499132,0.0599640064794446,0.7847226568420766,-0.05926057539252558,-0.05923371835699963,0.00039436301575979105,0.08378904885745965
4,0.0009739456387876239,0.000973671858747287,0.7850233053446325,0.07997866837326832,0.07991469396917268,0.7841965616812204,-0.0790047227344807,-0.07894102211042539,0.0008267436634120662,0.11168757626198104
5,0.0012174890726284917,0.0012170327725639354,0.7849295908314285,0.09995833854135666,0.09983341664682815,0.7835192505983565,-0.09874084946872817,-0.09861638387426422,0.0014103402330720716,0.13955979213876502
6,0.014511721105258021,0.0144988120144846,0.7838637338054929,0.11992801295888919,0.11971220728891936,0.7826900438339384,-0.10541629185363117,-0.10521339527443477,0.0011736899715545368,0.1489423736936327
7,0.02782010206146565,0.027766413964081887,0.7827978767795573,0.13988569467506554,0.1395431146442365,0.7817081077917023,-0.11206559261359988,-0.1117767006801546,0.0010897689878549555,0.1582842868361389
8,0.04114261682225066,0.04101982354868211,0.7817320197536216,0.1598293879383454,0.15931820661424598,0.7805724533623122,-0.11868677111609473,-0.11829838306556387,0.00115956639130943,0.1675780464980631
9,0.054479250252555615,0.05425902571173484,0.780666162727686,0.17975709839602208,0.17902957342582415,0.7792819339341677,-0.12527784814346646,-0.12477054771408931,0.001384228793518294,0.17681669859400748
10,0.06782998720128353,0.06748400541282999,0.7796003057017503,0.1996668332936563,0.19866933079506124,0.7778352430874435,-0.13183684609237278,-0.13118532538223127,0.001765062614306867,0.18599370696144077
11,0.08801211576140587,0.08743345419124486,0.7778087514764731,0.21955660167434962,0.21822962308086932,0.7762309119668949,-0.13154448591294376,-0.13079616888962448,0.0015778395095782383,0.18551032086604188
12,0.10822995243271721,0.10734671359577437,0.7760171972511959,0.23942441457783872,0.23770262642713458,0.7744673063284713,-0.1311944621451215,-0.13035591283136022,0.0015498909227246171,0.18495148842201095
13,0.128483432322721,0.12722371971151314,0.7742256430259187,0.2592682852393897,0.2570805518921551,0.7725426232543283,-0.13078485291666872,-0.12985683218064198,0.001683019771590355,0.1843103555744431
14,0.14877249042451784,0.14706440873991677,0.7724340888006415,0.279086229288473,0.27635564856411376,0.7704548875304338,-0.13031373886395514,-0.129291239824197,0.0019792012702076756,0.18358053401613447
15,0.1690970616170142,0.16686871699900654,0.7706425345753642,0.29887626494719843,0.29552020666133955,0.7682019476806334,-0.12977920333018422,-0.128651489662333,0.002440586894730812,0.18275613224662368
16,0.19243823984383623,0.18953103543478222,0.7680412148041188,0.31863641322849195,0.31456656061611776,0.765781471650788,-0.12619817338465572,-0.12503552518133554,0.0022597431533307732,0.17766532571696436
17,0.21583829096792964,0.21213255939425416,0.7654398950328734,0.33836469813399206,0.33348709214081446,0.7631909421364422,-0.12252640716606242,-0.1213545327465603,0.0022489528964311223,0.1724665209839001
18,0.23929705664440726,0.23467313593605726,0.7628385752616279,0.35805914685164836,0.35227423327509,0.760427651547437,-0.1187620902072411,-0.11760109733903273,0.002410923714190938,0.16715341671318948
19,0.2628143781310687,0.25715261253124916,0.7602372554903825,0.37771778995300115,0.3709204694129827,0.7574886966029721,-0.11490341182193242,-0.11376785688173352,0.002748558887410324,0.16172035704802523
20,0.2863900962894746,0.27957083706434227,0.757635935719137,0.39733866159012243,0.38941834230865047,0.7543709725508718,-0.11094856530064784,-0.1098475052443082,0.003264963168265189,0.15616247479839887
21,0.31017438806251785,0.30206987041018046,0.754154540006398,0.4169197996921991,0.40776045305957015,0.7510711670052485,-0.10674541162968126,-0.10569058264938969,0.003083373001149581,0.15024842546203865
22,0.3340368635815247,0.3244859650465615,0.7506731442936591,0.43645924616173865,0.4259394650659996,0.7475857533974175,-0.10242238258021397,-0.10145350001943809,0.0030873908962415486,0.14419670281302563
23,0.35797723363081324,0.34681884928809015,0.7471917485809201,0.4559550470703768,0.44394810696551984,0.7439109840358401,-0.09797781343956358,-0.09712925767742969,0.0032807645450799727,0.13800184071006705
24,0.38199520805061193,0.3690682524578897,0.7437103528681811,0.47540525285426916,0.46177917554148284,0.7400428827720981,-0.09341004480365722,-0.09271092308359313,0.0036674700960830364,0.1316594169292073
25,0.4060904957405761,0.3912339048908828,0.7402289571554421,0.4948079185090459,0.479425538604203,0.7359772372714972,-0.08871742276846978,-0.08819163371332023,0.004251719883944904,0.12516637919855067
26,0.4123280262158749,0.3969319480323188,0.7372251819327175,0.5141611037843102,0.49688013784373675,0.7317095908888981,-0.10183307756843535,-0.09994818981141795,0.005515591043819379,0.1427936906106179
27,0.4185826441666872,0.4026112293566876,0.7342214067099928,0.5334628733776623,0.5141359916531132,0.7272352341528829,-0.11488022921097507,-0.1115247622964256,0.006986172557109871,0.16026242939578234
28,0.42485429315972933,0.4082716976217714,0.7312176314872681,0.5527112971282275,0.5311861979208834,0.7225491958644261,-0.1278570039684982,-0.122914500299112,0.00866843562284203,0.17756838013488865
29,0.43114291660805226,0.4139133017550965,0.7282138562645435,0.5719044502096711,0.5480239367918736,0.7176462338199793,-0.1407615336016188,-0.13411063503677706,0.010567622444564218,0.1947078488812871
30,0.4374484577715522,0.41953599085439364,0.7252100810418188,0.5910404133226791,0.5646424733950353,0.712520825173375,-0.15359195555112687,-0.14510648254064162,0.012689255868443827,0.21167757864221637
31,0.41771494008907956,0.40204561714221587,0.7261979131246192,0.610117272886887,0.5810351605373051,0.7071671564563529,-0.19240233279780744,-0.1789895433950892,0.01903075666826637,0.26347311819270586
32,0.39799870958419314,0.38453575856499467,0.7271857452074196,0.6291331212322355,0.597195441362392,0.7015791132839158,-0.23113441164804238,-0.21265968279739733,0.025606631923503875,0.31512371623513546
33,0.3782997854962301,0.3670064322090627,0.72817357729022,0.6480860567897367,0.6131168519734339,0.6957502697783335,-0.26978627129350663,-0.2461104197643712,0.03242330751188649,0.3666145684026467
34,0.3586181870476398,0.3494576551797495,0.7291614093730204,0.6669741842816288,0.6287930240184685,0.6896738777545541,-0.308355997233989,-0.27933536883871896,0.0394875316184663,0.41793651966267603
35,0.33895393344396507,0.33188944460136494,0.7301492414558208,0.6857956149109028,0.6442176872376911,0.6833428557202919,-0.3468416814669377,-0.3123282426363262,0.04680638573552898,0.4690830639628036
36,0.3108035185701127,0.30668957800244373,0.7781492414558209,0.7045484665501799,0.6593846719714731,0.6767497777563413,-0.3937449479800672,-0.35269509396902937,0.10139946369947961,0.5382478654004959
37,0.2838946559145644,0.2801680349711969,0.8261492414558209,0.723230863929924,0.6742879116281452,0.6698868623569647,-0.43933620801535955,-0.39411987665694825,0.1562623790988562,0.6105446027695586
38,0.25828933159417317,0.2523859094113875,0.874149241455821,0.7418409388259654,0.6889214451105513,0.6627459613267954,-0.4835516072317922,-0.4365355356991638,0.21140328012902554,0.6848917999464708
39,0.2340465289500668,0.22340719905132583,0.922149241455821,0.7603768302463229,0.7032794192004101,0.6553185488498808,-0.526330301296256,-0.4798722201490843,0.26683069260594017,0.7605915804490506
