timestep,v,omega,controller,solve_time_ms
0,1.4142135623730951,-0.0037503125209392696,LQR,
1,1.4140240216160753,-0.01126247139232554,LQR,
2,1.413445516473017,-0.01880770207582083,LQR,
3,1.412486120855441,-0.026389183977287598,LQR,
4,1.411152478112993,-0.03401088277208051,LQR,
5,1.4094501580777263,-0.04167744275238601,LQR,
6,1.4073839368144516,-0.049394099668864405,LQR,
7,1.4049580158661126,-0.0571666106176781,LQR,
8,1.4021761941417537,-0.06500119814213644,LQR,
9,1.3990420027433406,-0.07290450621982585,LQR,
10,1.2089131704455736,-0.0875282896930414,MPC,
11,1.2449472989995507,-0.09305387481957834,MPC,
12,1.272115114946422,-0.09926896781017983,MPC,
13,1.2922529727527161,-0.10603574355979195,MPC,
14,1.3068030555169556,-0.11325242960185167,MPC,
15,1.3168981989701214,-0.12084447564645923,MPC,
16,1.323428471575814,-0.12875793265226015,MPC,
17,1.3270934361295477,-0.13695446697705696,MPC,
18,1.3284432964333686,-0.14540633643300505,MPC,
19,1.3027173490680766,-0.13919364408632803,MPC,
20,1.2453638130692333,-0.11137997195969165,MPC,
21,1.1801848831813184,-0.07980089988281455,MPC,
22,1.1135426418769256,-0.04475427470727383,MPC,
23,1.0373829922686304,-0.0023465004975989634,MPC,
24,0.944225972465375,0.05141618519312546,MPC,
25,0.8248277780653099,0.12221979779715608,MPC,
26,0.6674823799841092,0.21831803066156014,MPC,
27,0.4534325412810558,0.3527389559970282,MPC,
28,0.15034572631609988,0.5474821515547309,MPC,
29,-0.11095754969787297,0.8393330508619907,MPC,
30,-0.26502196843495907,1.2776169754785542,MPC,
31,-0.4050011411141732,1.9133646696542774,MPC,
32,-0.5600138978517526,2.753364194374642,MPC,
33,-0.7294135829734985,3.0000000856678297,MPC,
34,-0.8380153273926221,2.999999993140972,MPC,
35,-0.20508372881020343,2.9999997562167504,MPC,
36,1.9999999848306889,2.999999983887677,MPC,
37,1.9999997241951628,2.999999906784365,MPC,
38,1.9999999607500532,2.632102849749275,MPC,
39,1.9999999831051531,0.8677322239175249,MPC,
40,2.0000026187710036,-0.536392336815579,MPC,
41,2.000003116412201,-1.6442798321535717,MPC,
42,2.0000001558835194,-2.457296857655977,MPC,
43,1.9999999874000491,-2.9999999848709757,MPC,
44,2.0000000404442173,-3.000000005902269,MPC,
45,2.0000088528686177,-3.0000124955042136,MPC,
46,1.9999998558885275,-2.9999999933797925,MPC,
47,2.0000000187039095,-3.0000001026880714,MPC,
48,1.9999999058043478,-2.999999949392887,MPC,
49,2.0000000091086942,-2.99999999967885,MPC,
50,1.999996513531019,-2.999994457370102,MPC,
51,1.9999999304107714,-2.925497758314018,MPC,
52,2.000000405780194,-2.3856398606849054,MPC,
53,2.000000004065877,-1.977171740533868,MPC,
54,1.808094560800008,-1.6737541293736233,MPC,
55,1.6464058936108992,-1.449896156146139,MPC,
56,1.5176993649070054,-1.2867949127288822,MPC,
57,1.4150270650875667,-1.1700723359635552,MPC,
58,1.3328678248882166,-1.0887465782459418,MPC,
59,1.2668668480964054,-1.0344460745422688,MPC,
60,1.2136037792723955,-1.0007970697071138,MPC,
61,1.170398709731249,-0.9829495226272182,MPC,
62,1.1351549130393734,-0.9772120235441794,MPC,
63,1.1062334318985578,-0.9807717609252832,MPC,
64,1.0823539359032475,-0.9914803567783068,MPC,
65,1.0625167018872361,-1.0076904376422573,MPC,
