timestep,v,omega,controller,solve_time_ms
0,0.1414213562373095,0.0,YAW_STAB,0.0
1,0.28280735893280984,0.0,YAW_STAB,0.0
2,0.42405197981304354,0.0,YAW_STAB,0.0
3,0.5650493200271332,0.0,YAW_STAB,0.0
4,0.7056937180603076,0.0,YAW_STAB,0.0
5,0.8458798577584574,0.0,YAW_STAB,0.0
6,0.985502876516829,0.0,YAW_STAB,0.0
7,1.1244584736874415,0.0,YAW_STAB,0.0
8,1.2626430192617857,0.0,YAW_STAB,0.0
9,1.3999536628878215,0.0,YAW_STAB,0.0
10,2.0,-0.18768151362572708,MPC,92.73690000190982
11,2.0,-0.18768151362572708,MPC,92.73690000190982
12,2.0,-0.18768151362572708,MPC,92.73690000190982
13,2.0,-0.18768151362572708,MPC,92.73690000190982
14,2.0,-0.18768151362572708,MPC,92.73690000190982
15,1.5044770707278778,-0.08850064825728281,MPC,59.66180000177701
16,1.5044770707278778,-0.08850064825728281,MPC,59.66180000177701
17,1.5044770707278778,-0.08850064825728281,MPC,59.66180000177701
18,1.5044770707278778,-0.08850064825728281,MPC,59.66180000177701
19,1.5044770707278778,-0.08850064825728281,MPC,59.66180000177701
20,1.3523982090562219,-0.2009873102107725,MPC,61.95979999756673
21,1.3523982090562219,-0.2009873102107725,MPC,61.95979999756673
22,1.3523982090562219,-0.2009873102107725,MPC,61.95979999756673
23,1.3523982090562219,-0.2009873102107725,MPC,61.95979999756673
24,1.3523982090562219,-0.2009873102107725,MPC,61.95979999756673
25,0.7109270848431753,-0.16002726795644,MPC,161.84189999694354
26,0.7109270848431753,-0.16002726795644,MPC,161.84189999694354
27,0.7109270848431753,-0.16002726795644,MPC,161.84189999694354
28,0.7109270848431753,-0.16002726795644,MPC,161.84189999694354
29,0.7109270848431753,-0.16002726795644,MPC,161.84189999694354
30,-1.477659735918932,-0.02104689530180953,MPC,134.7741000026872
31,-1.477659735918932,-0.02104689530180953,MPC,134.7741000026872
32,-1.477659735918932,-0.02104689530180953,MPC,134.7741000026872
33,-1.477659735918932,-0.02104689530180953,MPC,134.7741000026872
34,-1.477659735918932,-0.02104689530180953,MPC,134.7741000026872
35,-1.9890997058370368,1.7999999999999998,MPC,79.04369999960181
36,-1.9890997058370368,1.7999999999999998,MPC,79.04369999960181
37,-1.9890997058370368,1.7999999999999998,MPC,79.04369999960181
38,-1.9890997058370368,1.7999999999999998,MPC,79.04369999960181
39,-1.9890997058370368,1.7999999999999998,MPC,79.04369999960181
40,2.000000533195516,2.0999999999999996,MPC,121.64440000196919
41,2.000000533195516,2.0999999999999996,MPC,121.64440000196919
42,2.000000533195516,2.0999999999999996,MPC,121.64440000196919
43,2.000000533195516,2.0999999999999996,MPC,121.64440000196919
44,2.000000533195516,2.0999999999999996,MPC,121.64440000196919
45,2.0000003053722666,2.4000000000000004,MPC,100.55160000047181
46,2.0000003053722666,2.4000000000000004,MPC,100.55160000047181
47,2.0000003053722666,2.4000000000000004,MPC,100.55160000047181
48,2.0000003053722666,2.4000000000000004,MPC,100.55160000047181
49,2.0000003053722666,2.4000000000000004,MPC,100.55160000047181
50,2.000000258384994,-0.3777763441071019,MPC,65.29999999838765
51,2.000000258384994,-0.3777763441071019,MPC,65.29999999838765
52,2.000000258384994,-0.3777763441071019,MPC,65.29999999838765
53,2.000000258384994,-0.3777763441071019,MPC,65.29999999838765
54,2.000000258384994,-0.3777763441071019,MPC,65.29999999838765
55,2.000000236998749,-2.974514204908051,MPC,124.9917999994068
56,2.000000236998749,-2.974514204908051,MPC,124.9917999994068
57,2.000000236998749,-2.974514204908051,MPC,124.9917999994068
58,2.000000236998749,-2.974514204908051,MPC,124.9917999994068
59,2.000000236998749,-2.974514204908051,MPC,124.9917999994068
60,2.000000142240638,-2.9706618368850313,MPC,76.90809999985504
61,2.000000142240638,-2.9706618368850313,MPC,76.90809999985504
62,2.000000142240638,-2.9706618368850313,MPC,76.90809999985504
63,2.000000142240638,-2.9706618368850313,MPC,76.90809999985504
64,2.000000142240638,-2.9706618368850313,MPC,76.90809999985504
65,2.000000001523227,-2.9674202841304,MPC,114.16340000141645
66,2.000000001523227,-2.9674202841304,MPC,114.16340000141645
67,2.000000001523227,-2.9674202841304,MPC,114.16340000141645
68,2.000000001523227,-2.9674202841304,MPC,114.16340000141645
69,2.000000001523227,-2.9674202841304,MPC,114.16340000141645
70,2.000000000000001,-2.9661033526668543,MPC,74.06689999697846
71,2.000000000000001,-2.9661033526668543,MPC,74.06689999697846
72,2.000000000000001,-2.9661033526668543,MPC,74.06689999697846
73,2.000000000000001,-2.9661033526668543,MPC,74.06689999697846
74,2.000000000000001,-2.9661033526668543,MPC,74.06689999697846
75,2.000000000000001,-1.6655151973362863,MPC,55.73119999826304
76,2.000000000000001,-1.6655151973362863,MPC,55.73119999826304
77,2.000000000000001,-1.6655151973362863,MPC,55.73119999826304
78,2.000000000000001,-1.6655151973362863,MPC,55.73119999826304
79,2.000000000000001,-1.6655151973362863,MPC,55.73119999826304
80,2.0,-1.356720960124238,MPC,68.70329999946989
81,2.0,-1.356720960124238,MPC,68.70329999946989
82,2.0,-1.356720960124238,MPC,68.70329999946989
83,2.0,-1.356720960124238,MPC,68.70329999946989
84,2.0,-1.356720960124238,MPC,68.70329999946989
85,1.4920381787809713,-1.6484947562840235,MPC,141.11839999895892
86,1.4920381787809713,-1.6484947562840235,MPC,141.11839999895892
87,1.4920381787809713,-1.6484947562840235,MPC,141.11839999895892
88,1.4920381787809713,-1.6484947562840235,MPC,141.11839999895892
89,1.4920381787809713,-1.6484947562840235,MPC,141.11839999895892
90,1.1535435351211927,-1.5477776178708527,MPC,100.49879999860423
91,1.1535435351211927,-1.5477776178708527,MPC,100.49879999860423
92,1.1535435351211927,-1.5477776178708527,MPC,100.49879999860423
93,1.1535435351211927,-1.5477776178708527,MPC,100.49879999860423
94,1.1535435351211927,-1.5477776178708527,MPC,100.49879999860423
95,1.1140117781919654,-1.522323391162827,MPC,101.15199999927427
96,1.1140117781919654,-1.522323391162827,MPC,101.15199999927427
97,1.1140117781919654,-1.522323391162827,MPC,101.15199999927427
98,1.1140117781919654,-1.522323391162827,MPC,101.15199999927427
99,1.1140117781919654,-1.522323391162827,MPC,101.15199999927427
100,1.0964933927503406,-1.3725414121790078,MPC,85.0144999967597
101,1.0964933927503406,-1.3725414121790078,MPC,85.0144999967597
102,1.0964933927503406,-1.3725414121790078,MPC,85.0144999967597
103,1.0964933927503406,-1.3725414121790078,MPC,85.0144999967597
104,1.0964933927503406,-1.3725414121790078,MPC,85.0144999967597
105,1.07996425313591,-1.2331588879110458,MPC,64.4812999998976
106,1.07996425313591,-1.2331588879110458,MPC,64.4812999998976
107,1.07996425313591,-1.2331588879110458,MPC,64.4812999998976
108,1.07996425313591,-1.2331588879110458,MPC,64.4812999998976
109,1.07996425313591,-1.2331588879110458,MPC,64.4812999998976
110,1.0674152671406878,-1.0773181224249762,MPC,89.01420000256621
111,1.0674152671406878,-1.0773181224249762,MPC,89.01420000256621
112,1.0674152671406878,-1.0773181224249762,MPC,89.01420000256621
113,1.0674152671406878,-1.0773181224249762,MPC,89.01420000256621
114,1.0674152671406878,-1.0773181224249762,MPC,89.01420000256621
115,1.0614521860416275,-0.9432574565856178,MPC,67.54270000237739
116,1.0614521860416275,-0.9432574565856178,MPC,67.54270000237739
117,1.0614521860416275,-0.9432574565856178,MPC,67.54270000237739
118,1.0614521860416275,-0.9432574565856178,MPC,67.54270000237739
119,1.0614521860416275,-0.9432574565856178,MPC,67.54270000237739
120,1.0624300965433795,-0.8253930078806148,MPC,109.95750000074622
121,1.0624300965433795,-0.8253930078806148,MPC,109.95750000074622
122,1.0624300965433795,-0.8253930078806148,MPC,109.95750000074622
123,1.0624300965433795,-0.8253930078806148,MPC,109.95750000074622
124,1.0624300965433795,-0.8253930078806148,MPC,109.95750000074622
125,1.0689752414458717,-0.73025656477811,MPC,88.57580000039889
126,1.0689752414458717,-0.73025656477811,MPC,88.57580000039889
127,1.0689752414458717,-0.73025656477811,MPC,88.57580000039889
128,1.0689752414458717,-0.73025656477811,MPC,88.57580000039889
