timestep,v,omega,controller,solve_time_ms
0,-0.07689871484717739,0.0017289839514263846,MPC,1278.712400002405
1,-0.07689871484717739,0.0017289839514263846,MPC,1278.712400002405
2,-0.07689871484717739,0.0017289839514263846,MPC,1278.712400002405
3,0.7746029505676956,-0.014092764448560035,MPC,1066.7843000264838
4,0.7746029505676956,-0.014092764448560035,MPC,1066.7843000264838
5,0.7746029505676956,-0.014092764448560035,MPC,1066.7843000264838
6,1.1452988247405804,0.0006631613074071022,MPC,911.949000088498
7,1.1452988247405804,0.0006631613074071022,MPC,911.949000088498
8,1.1452988247405804,0.0006631613074071022,MPC,911.949000088498
9,1.2146359832308753,0.05414761284278827,MPC,1007.967900019139
10,1.2146359832308753,0.05414761284278827,MPC,1007.967900019139
11,1.2146359832308753,0.05414761284278827,MPC,1007.967900019139
12,1.0239806091386336,0.23061821766562646,MPC,1144.5662999758497
13,1.0239806091386336,0.23061821766562646,MPC,1144.5662999758497
14,1.0239806091386336,0.23061821766562646,MPC,1144.5662999758497
15,0.5560313467999025,1.176289180032326,MPC,1021.2023999774829
16,0.5560313467999025,1.176289180032326,MPC,1021.2023999774829
17,0.5560313467999025,1.176289180032326,MPC,1021.2023999774829
18,-0.23605940164462558,2.0999999999999996,MPC,1121.1088999407366
19,-0.23605940164462558,2.0999999999999996,MPC,1121.1088999407366
20,-0.23605940164462558,2.0999999999999996,MPC,1121.1088999407366
21,1.476268373834519,-0.2979148103281777,MPC,1214.5737999817356
22,1.476268373834519,-0.2979148103281777,MPC,1214.5737999817356
23,1.476268373834519,-0.2979148103281777,MPC,1214.5737999817356
24,1.5493649418619915,-0.3235031027734026,MPC,1392.2065000515431
25,1.5493649418619915,-0.3235031027734026,MPC,1392.2065000515431
26,1.5493649418619915,-0.3235031027734026,MPC,1392.2065000515431
27,1.536095451424954,-0.3512214733926067,MPC,1315.8203000202775
28,1.536095451424954,-0.3512214733926067,MPC,1315.8203000202775
29,1.536095451424954,-0.3512214733926067,MPC,1315.8203000202775
30,1.512680882502688,-0.38142355510884873,MPC,1339.7765000117943
31,1.512680882502688,-0.38142355510884873,MPC,1339.7765000117943
32,1.512680882502688,-0.38142355510884873,MPC,1339.7765000117943
33,1.4856752089262488,-0.4145022914909673,MPC,1331.8746000295505
34,1.4856752089262488,-0.4145022914909673,MPC,1331.8746000295505
35,1.4856752089262488,-0.4145022914909673,MPC,1331.8746000295505
36,1.4552998338771166,-0.4508936375370919,MPC,1267.1237000031397
37,1.4552998338771166,-0.4508936375370919,MPC,1267.1237000031397
38,1.4552998338771166,-0.4508936375370919,MPC,1267.1237000031397
39,1.4218048993861845,-0.4910785719594945,MPC,1244.9421000201255
40,1.4218048993861845,-0.4910785719594945,MPC,1244.9421000201255
