timestep,v,omega,controller,solve_time_ms
0,0.01989259780122213,-0.004549355600178621,MPC,79.70749994274229
1,0.01989259780122213,-0.004549355600178621,MPC,79.70749994274229
2,0.01989259780122213,-0.004549355600178621,MPC,79.70749994274229
3,0.01989259780122213,-0.004549355600178621,MPC,79.70749994274229
4,0.01989259780122213,-0.004549355600178621,MPC,79.70749994274229
5,1.8422652988702721,-0.0529431278565283,MPC,42.10109997075051
6,1.8422652988702721,-0.0529431278565283,MPC,42.10109997075051
7,1.8422652988702721,-0.0529431278565283,MPC,42.10109997075051
8,1.8422652988702721,-0.0529431278565283,MPC,42.10109997075051
9,1.8422652988702721,-0.0529431278565283,MPC,42.10109997075051
10,1.638229938148986,-0.08989062242544703,MPC,73.91590008046478
11,1.638229938148986,-0.08989062242544703,MPC,73.91590008046478
12,1.638229938148986,-0.08989062242544703,MPC,73.91590008046478
13,1.638229938148986,-0.08989062242544703,MPC,73.91590008046478
14,1.638229938148986,-0.08989062242544703,MPC,73.91590008046478
15,1.6681247525245961,-0.13043161078625287,MPC,44.857600005343556
16,1.6681247525245961,-0.13043161078625287,MPC,44.857600005343556
17,1.6681247525245961,-0.13043161078625287,MPC,44.857600005343556
18,1.6681247525245961,-0.13043161078625287,MPC,44.857600005343556
19,1.6681247525245961,-0.13043161078625287,MPC,44.857600005343556
20,1.3155324005595985,-0.14608553814320255,MPC,46.21399997267872
21,1.3155324005595985,-0.14608553814320255,MPC,46.21399997267872
22,1.3155324005595985,-0.14608553814320255,MPC,46.21399997267872
23,1.3155324005595985,-0.14608553814320255,MPC,46.21399997267872
24,1.3155324005595985,-0.14608553814320255,MPC,46.21399997267872
25,-0.5655795261914311,-0.07018709798136469,MPC,75.4068000242114
26,-0.5655795261914311,-0.07018709798136469,MPC,75.4068000242114
27,-0.5655795261914311,-0.07018709798136469,MPC,75.4068000242114
28,-0.5655795261914311,-0.07018709798136469,MPC,75.4068000242114
29,-0.5655795261914311,-0.07018709798136469,MPC,75.4068000242114
30,-0.3731378441840121,0.331852998877442,MPC,55.31850003171712
31,-0.3731378441840121,0.331852998877442,MPC,55.31850003171712
32,-0.3731378441840121,0.331852998877442,MPC,55.31850003171712
33,-0.3731378441840121,0.331852998877442,MPC,55.31850003171712
34,-0.3731378441840121,0.331852998877442,MPC,55.31850003171712
35,-1.8891005072658493,2.4000000000000004,MPC,54.16479997802526
36,-1.8891005072658493,2.4000000000000004,MPC,54.16479997802526
37,-1.8891005072658493,2.4000000000000004,MPC,54.16479997802526
38,-1.8891005072658493,2.4000000000000004,MPC,54.16479997802526
39,-1.8891005072658493,2.4000000000000004,MPC,54.16479997802526
40,1.659718411040711,-0.5821683052207388,MPC,52.64369992073625
41,1.659718411040711,-0.5821683052207388,MPC,52.64369992073625
42,1.659718411040711,-0.5821683052207388,MPC,52.64369992073625
43,1.659718411040711,-0.5821683052207388,MPC,52.64369992073625
44,1.659718411040711,-0.5821683052207388,MPC,52.64369992073625
45,1.5984740001995867,-0.6586491858214004,MPC,51.23779992572963
46,1.5984740001995867,-0.6586491858214004,MPC,51.23779992572963
47,1.5984740001995867,-0.6586491858214004,MPC,51.23779992572963
48,1.5984740001995867,-0.6586491858214004,MPC,51.23779992572963
49,1.5984740001995867,-0.6586491858214004,MPC,51.23779992572963
50,1.5275628919463495,-0.750609562664021,MPC,57.5177000137046
51,1.5275628919463495,-0.750609562664021,MPC,57.5177000137046
52,1.5275628919463495,-0.750609562664021,MPC,57.5177000137046
53,1.5275628919463495,-0.750609562664021,MPC,57.5177000137046
54,1.5275628919463495,-0.750609562664021,MPC,57.5177000137046
55,1.4489886968246108,-0.8606305821501015,MPC,53.219800000078976
56,1.4489886968246108,-0.8606305821501015,MPC,53.219800000078976
57,1.4489886968246108,-0.8606305821501015,MPC,53.219800000078976
58,1.4489886968246108,-0.8606305821501015,MPC,53.219800000078976
59,1.4489886968246108,-0.8606305821501015,MPC,53.219800000078976
60,1.3651654297130231,-0.9904238209268311,MPC,54.501399979926646
61,1.3651654297130231,-0.9904238209268311,MPC,54.501399979926646
62,1.3651654297130231,-0.9904238209268311,MPC,54.501399979926646
63,1.3651654297130231,-0.9904238209268311,MPC,54.501399979926646
64,1.3651654297130231,-0.9904238209268311,MPC,54.501399979926646
65,1.2789644019974922,-1.139307107428735,MPC,50.44729996006936
66,1.2789644019974922,-1.139307107428735,MPC,50.44729996006936
67,1.2789644019974922,-1.139307107428735,MPC,50.44729996006936
68,1.2789644019974922,-1.139307107428735,MPC,50.44729996006936
69,1.2789644019974922,-1.139307107428735,MPC,50.44729996006936
70,1.1937323827219273,-1.3017304272950005,MPC,50.20120006520301
71,1.1937323827219273,-1.3017304272950005,MPC,50.20120006520301
72,1.1937323827219273,-1.3017304272950005,MPC,50.20120006520301
73,1.1937323827219273,-1.3017304272950005,MPC,50.20120006520301
